Model,MSO2024B
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,2e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.5
Label,,
TIME,CH1,CH3
1.29595380e-02,0.0600001,0.01
1.29595390e-02,0.0400001,0.03
1.29595400e-02,0.0400001,0.01
1.29595410e-02,0.0400001,0.01
1.29595420e-02,0.0600001,0.01
1.29595430e-02,0.0400001,0.03
1.29595440e-02,0.0600001,0.01
1.29595450e-02,0.0600001,0.03
1.29595460e-02,0.0600001,0.01
1.29595470e-02,0.0600001,0.03
1.29595480e-02,0.0600001,0.05
1.29595490e-02,0.0400001,0.03
1.29595500e-02,0.0600001,0.03
1.29595510e-02,0.0400001,0.03
1.29595520e-02,0.0600001,0.03
1.29595530e-02,0.0600001,0.03
1.29595540e-02,0.0600001,0.03
1.29595550e-02,0.0600001,0.03
1.29595560e-02,0.0800001,0.03
1.29595570e-02,0.0600001,0.03
1.29595580e-02,0.0800001,0.03
1.29595590e-02,0.0600001,0.03
1.29595600e-02,0.0600001,0.03
1.29595610e-02,0.0400001,0.03
1.29595620e-02,0.0400001,0.01
1.29595630e-02,0.0400001,0.01
1.29595640e-02,0.0400001,0.01
1.29595650e-02,0.0400001,0.01
1.29595660e-02,0.0600001,-0.00999996
1.29595670e-02,0.0600001,0.01
1.29595680e-02,0.0600001,0.01
1.29595690e-02,0.0600001,0.01
1.29595700e-02,0.0600001,0.01
1.29595710e-02,0.0400001,0.03
1.29595720e-02,0.0400001,0.03
1.29595730e-02,0.0400001,0.03
1.29595740e-02,0.0400001,0.03
1.29595750e-02,0.0400001,0.03
1.29595760e-02,0.0600001,0.03
1.29595770e-02,0.0600001,0.03
1.29595780e-02,0.0600001,0.03
1.29595790e-02,0.0600001,0.03
1.29595800e-02,0.0600001,0.03
1.29595810e-02,0.0600001,0.01
1.29595820e-02,0.0600001,0.03
1.29595830e-02,0.0600001,0.03
1.29595840e-02,0.0800001,0.03
1.29595850e-02,0.0600001,0.03
1.29595860e-02,0.0600001,0.03
1.29595870e-02,0.0600001,0.03
1.29595880e-02,0.0600001,0.03
1.29595890e-02,0.0600001,0.03
1.29595900e-02,0.0600001,0.03
1.29595910e-02,0.0600001,0.05
1.29595920e-02,0.0600001,0.05
1.29595930e-02,0.0600001,0.03
1.29595940e-02,0.0600001,0.01
1.29595950e-02,0.0600001,0.03
1.29595960e-02,0.0600001,0.01
1.29595970e-02,0.0600001,0.01
1.29595980e-02,0.0600001,0.01
1.29595990e-02,0.0600001,0.01
1.29596000e-02,0.0600001,0.01
1.29596010e-02,0.0800001,0.01
1.29596020e-02,0.0600001,0.01
1.29596030e-02,0.0600001,0.01
1.29596040e-02,0.0600001,0.01
1.29596050e-02,0.0600001,0.01
1.29596060e-02,0.0600001,0.01
1.29596070e-02,0.0600001,0.01
1.29596080e-02,0.0600001,0.03
1.29596090e-02,0.0400001,0.03
1.29596100e-02,0.0400001,0.03
1.29596110e-02,0.0400001,0.03
1.29596120e-02,0.0400001,0.03
1.29596130e-02,0.0400001,0.03
1.29596140e-02,0.0400001,0.03
1.29596150e-02,0.0400001,0.01
1.29596160e-02,0.0600001,0.01
1.29596170e-02,0.0400001,0.03
1.29596180e-02,0.0600001,0.03
1.29596190e-02,0.0400001,0.03
1.29596200e-02,0.0600001,0.01
1.29596210e-02,0.0400001,0.01
1.29596220e-02,0.0600001,0.01
1.29596230e-02,0.0600001,0.03
1.29596240e-02,0.0800001,0.01
1.29596250e-02,0.0600001,0.03
1.29596260e-02,0.0600001,0.01
1.29596270e-02,0.0600001,0.03
1.29596280e-02,0.0600001,0.01
1.29596290e-02,0.0800001,0.01
1.29596300e-02,0.0600001,0.03
1.29596310e-02,0.0600001,0.03
1.29596320e-02,0.0600001,0.03
1.29596330e-02,0.0400001,0.01
1.29596340e-02,0.0400001,0.01
1.29596350e-02,0.0600001,0.01
1.29596360e-02,0.0600001,0.01
1.29596370e-02,0.0400001,0.03
1.29596380e-02,0.0600001,0.01
1.29596390e-02,0.0600001,0.01
1.29596400e-02,0.0600001,0.03
1.29596410e-02,0.0400001,0.03
1.29596420e-02,0.0400001,0.01
1.29596430e-02,0.0400001,0.01
1.29596440e-02,0.0600001,0.01
1.29596450e-02,0.0400001,0.03
1.29596460e-02,0.0600001,0.01
1.29596470e-02,0.0600001,0.01
1.29596480e-02,0.0600001,0.01
1.29596490e-02,0.0600001,0.01
1.29596500e-02,0.0600001,0.03
1.29596510e-02,0.0600001,0.03
1.29596520e-02,0.0600001,0.03
1.29596530e-02,0.0600001,0.01
1.29596540e-02,0.0600001,0.01
1.29596550e-02,0.0600001,0.01
1.29596560e-02,0.0600001,0.01
1.29596570e-02,0.0600001,0.01
1.29596580e-02,0.0600001,0.01
1.29596590e-02,0.0400001,0.01
1.29596600e-02,0.0600001,0.01
1.29596610e-02,0.0400001,0.03
1.29596620e-02,0.0600001,0.01
1.29596630e-02,0.0600001,0.03
1.29596640e-02,0.0600001,0.01
1.29596650e-02,0.0600001,0.03
1.29596660e-02,0.0600001,0.03
1.29596670e-02,0.0600001,0.01
1.29596680e-02,0.0400001,0.03
1.29596690e-02,0.0600001,0.01
1.29596700e-02,0.0600001,0.01
1.29596710e-02,0.0400001,0.03
1.29596720e-02,0.0400001,0.03
1.29596730e-02,0.0400001,0.01
1.29596740e-02,0.0400001,0.01
1.29596750e-02,0.0400001,0.01
1.29596760e-02,0.0600001,0.01
1.29596770e-02,0.0600001,0.03
1.29596780e-02,0.0600001,0.03
1.29596790e-02,0.0600001,0.01
1.29596800e-02,0.0600001,0.01
1.29596810e-02,0.0600001,0.01
1.29596820e-02,0.0600001,0.01
1.29596830e-02,0.0600001,0.01
1.29596840e-02,0.0600001,0.01
1.29596850e-02,0.0600001,0.01
1.29596860e-02,0.0600001,0.01
1.29596870e-02,0.0600001,0.01
1.29596880e-02,0.0600001,0.01
1.29596890e-02,0.0600001,0.03
1.29596900e-02,0.0800001,-0.00999996
1.29596910e-02,0.0600001,0.01
1.29596920e-02,0.0600001,0.01
1.29596930e-02,0.0600001,0.03
1.29596940e-02,0.0600001,0.03
1.29596950e-02,0.0400001,0.03
1.29596960e-02,0.0400001,0.03
1.29596970e-02,0.0400001,0.03
1.29596980e-02,0.0600001,0.01
1.29596990e-02,0.0400001,0.01
1.29597000e-02,0.0600001,0.01
1.29597010e-02,0.0600001,0.03
1.29597020e-02,0.0600001,0.03
1.29597030e-02,0.0600001,0.03
1.29597040e-02,0.0600001,0.03
1.29597050e-02,0.0600001,0.03
1.29597060e-02,0.0600001,0.03
1.29597070e-02,0.0600001,0.03
1.29597080e-02,0.0600001,0.03
1.29597090e-02,0.0600001,0.03
1.29597100e-02,0.0600001,0.03
1.29597110e-02,0.0600001,0.03
1.29597120e-02,0.0600001,0.03
1.29597130e-02,0.0600001,0.03
1.29597140e-02,0.0600001,0.01
1.29597150e-02,0.0600001,0.03
1.29597160e-02,0.0600001,0.03
1.29597170e-02,0.0600001,0.03
1.29597180e-02,0.0600001,0.01
1.29597190e-02,0.0600001,0.01
1.29597200e-02,0.0600001,0.03
1.29597210e-02,0.0600001,0.03
1.29597220e-02,0.0600001,0.03
1.29597230e-02,0.0600001,0.03
1.29597240e-02,0.0800001,0.03
1.29597250e-02,0.0600001,0.01
1.29597260e-02,0.0600001,0.01
1.29597270e-02,0.0600001,0.01
1.29597280e-02,0.0600001,0.01
1.29597290e-02,0.0600001,0.01
1.29597300e-02,0.0600001,-0.00999996
1.29597310e-02,0.0600001,0.01
1.29597320e-02,0.0600001,0.01
1.29597330e-02,0.0400001,0.03
1.29597340e-02,0.0400001,0.03
1.29597350e-02,0.0400001,0.03
1.29597360e-02,0.0400001,0.03
1.29597370e-02,0.0400001,0.01
1.29597380e-02,0.0400001,0.01
1.29597390e-02,0.0400001,0.01
1.29597400e-02,0.0400001,0.03
1.29597410e-02,0.0400001,0.03
1.29597420e-02,0.0400001,0.03
1.29597430e-02,0.0400001,0.01
1.29597440e-02,0.0600001,0.03
1.29597450e-02,0.0600001,0.01
1.29597460e-02,0.0600001,0.01
1.29597470e-02,0.0400001,0.01
1.29597480e-02,0.0600001,0.01
1.29597490e-02,0.0600001,0.01
1.29597500e-02,0.0600001,0.03
1.29597510e-02,0.0600001,0.03
1.29597520e-02,0.0600001,0.03
1.29597530e-02,0.0600001,0.03
1.29597540e-02,0.0600001,0.03
1.29597550e-02,0.0600001,0.03
1.29597560e-02,0.0600001,0.03
1.29597570e-02,0.0400001,0.01
1.29597580e-02,0.0600001,0.03
1.29597590e-02,0.0600001,0.03
1.29597600e-02,0.0600001,0.01
1.29597610e-02,0.0600001,0.03
1.29597620e-02,0.0600001,0.01
1.29597630e-02,0.0400001,0.03
1.29597640e-02,0.0400001,0.01
1.29597650e-02,0.0400001,0.01
1.29597660e-02,0.0600001,0.01
1.29597670e-02,0.0400001,0.01
1.29597680e-02,0.0600001,0.01
1.29597690e-02,0.0600001,0.01
1.29597700e-02,0.0600001,0.01
1.29597710e-02,0.0400001,0.03
1.29597720e-02,0.0600001,0.01
1.29597730e-02,0.0400001,0.01
1.29597740e-02,0.0600001,-0.00999996
1.29597750e-02,0.0600001,0.01
1.29597760e-02,0.0600001,0.03
1.29597770e-02,0.0600001,0.01
1.29597780e-02,0.0600001,0.01
1.29597790e-02,0.0600001,0.01
1.29597800e-02,0.0600001,0.01
1.29597810e-02,0.0600001,0.03
1.29597820e-02,0.0600001,0.01
1.29597830e-02,0.0600001,0.01
1.29597840e-02,0.0600001,0.03
1.29597850e-02,0.0600001,0.03
1.29597860e-02,0.0600001,0.03
1.29597870e-02,0.0600001,0.03
1.29597880e-02,0.0600001,0.03
1.29597890e-02,0.0600001,0.01
1.29597900e-02,0.0800001,0.03
1.29597910e-02,0.0600001,0.01
1.29597920e-02,0.0600001,0.03
1.29597930e-02,0.0600001,0.03
1.29597940e-02,0.0600001,0.03
1.29597950e-02,0.0600001,0.03
1.29597960e-02,0.0600001,0.01
1.29597970e-02,0.0600001,0.01
1.29597980e-02,0.0800001,0.01
1.29597990e-02,0.0600001,0.01
1.29598000e-02,0.0600001,0.03
1.29598010e-02,0.0400001,0.01
1.29598020e-02,0.0600001,0.03
1.29598030e-02,0.0600001,0.01
1.29598040e-02,0.0600001,0.01
1.29598050e-02,0.0400001,0.01
1.29598060e-02,0.0400001,0.01
1.29598070e-02,0.0400001,0.03
1.29598080e-02,0.0600001,0.01
1.29598090e-02,0.0400001,0.01
1.29598100e-02,0.0600001,0.01
1.29598110e-02,0.0600001,0.01
1.29598120e-02,0.0600001,0.01
1.29598130e-02,0.0600001,0.03
1.29598140e-02,0.0600001,0.01
1.29598150e-02,0.0400001,0.03
1.29598160e-02,0.0400001,0.01
1.29598170e-02,0.0400001,0.01
1.29598180e-02,0.0600001,0.01
1.29598190e-02,0.0400001,0.03
1.29598200e-02,0.0600001,0.03
1.29598210e-02,0.0400001,0.03
1.29598220e-02,0.0600001,0.03
1.29598230e-02,0.0600001,0.03
1.29598240e-02,0.0600001,0.03
1.29598250e-02,0.0400001,0.03
1.29598260e-02,0.0400001,0.01
1.29598270e-02,0.0400001,0.01
1.29598280e-02,0.0600001,-0.00999996
1.29598290e-02,0.0600001,0.01
1.29598300e-02,0.0600001,0.03
1.29598310e-02,0.0600001,0.03
1.29598320e-02,0.0800001,0.03
1.29598330e-02,0.0600001,0.03
1.29598340e-02,0.0600001,0.01
1.29598350e-02,0.0400001,0.03
1.29598360e-02,0.0600001,0.01
1.29598370e-02,0.0800001,0.03
1.29598380e-02,0.0800001,0.01
1.29598390e-02,0.0600001,0.03
1.29598400e-02,0.0600001,0.03
1.29598410e-02,0.0400001,0.03
1.29598420e-02,0.0400001,0.03
1.29598430e-02,0.0400001,0.03
1.29598440e-02,0.0600001,0.03
1.29598450e-02,0.0600001,0.01
1.29598460e-02,0.0600001,0.01
1.29598470e-02,0.0600001,0.01
1.29598480e-02,0.0600001,0.01
1.29598490e-02,0.0600001,0.01
1.29598500e-02,0.0600001,0.01
1.29598510e-02,0.0600001,0.01
1.29598520e-02,0.0600001,0.01
1.29598530e-02,0.0400001,0.03
1.29598540e-02,0.0600001,0.01
1.29598550e-02,0.0400001,0.01
1.29598560e-02,0.0600001,0.01
1.29598570e-02,0.0600001,0.03
1.29598580e-02,0.0600001,0.03
1.29598590e-02,0.0400001,0.03
1.29598600e-02,0.0600001,0.03
1.29598610e-02,0.0600001,0.03
1.29598620e-02,0.0600001,0.03
1.29598630e-02,0.0400001,0.01
1.29598640e-02,0.0400001,-0.00999996
1.29598650e-02,0.0400001,0.01
1.29598660e-02,0.0600001,0.01
1.29598670e-02,0.0600001,0.03
1.29598680e-02,0.0800001,0.03
1.29598690e-02,0.0600001,0.03
1.29598700e-02,0.0400001,0.01
1.29598710e-02,0.0400001,0.01
1.29598720e-02,0.0400001,-0.00999996
1.29598730e-02,0.0600001,0.01
1.29598740e-02,0.0600001,0.01
1.29598750e-02,0.0600001,0.03
1.29598760e-02,0.0600001,0.03
1.29598770e-02,0.0600001,0.01
1.29598780e-02,0.0400001,0.01
1.29598790e-02,0.0600001,0.01
1.29598800e-02,0.0600001,0.01
1.29598810e-02,0.0400001,0.03
1.29598820e-02,0.0400001,0.03
1.29598830e-02,0.0400001,0.03
1.29598840e-02,0.0600001,0.01
1.29598850e-02,0.0400001,0.01
1.29598860e-02,0.0600001,0.03
1.29598870e-02,0.0600001,0.03
1.29598880e-02,0.0600001,0.03
1.29598890e-02,0.0400001,0.03
1.29598900e-02,0.0400001,0.01
1.29598910e-02,0.0400001,0.03
1.29598920e-02,0.0400001,0.03
1.29598930e-02,0.0400001,0.03
1.29598940e-02,0.0400001,0.03
1.29598950e-02,0.0200001,0.03
1.29598960e-02,0.0400001,0.01
1.29598970e-02,0.0600001,0.03
1.29598980e-02,0.0600001,0.01
1.29598990e-02,0.0600001,0.01
1.29599000e-02,0.0600001,0.01
1.29599010e-02,0.0400001,0.01
1.29599020e-02,0.0600001,0.01
1.29599030e-02,0.0600001,0.01
1.29599040e-02,0.0600001,0.01
1.29599050e-02,0.0400001,0.01
1.29599060e-02,0.0600001,0.01
1.29599070e-02,0.0400001,0.01
1.29599080e-02,0.0600001,0.01
1.29599090e-02,0.0600001,0.01
1.29599100e-02,0.0600001,0.03
1.29599110e-02,0.0400001,0.01
1.29599120e-02,0.0600001,0.03
1.29599130e-02,0.0600001,0.01
1.29599140e-02,0.0600001,0.03
1.29599150e-02,0.0600001,0.03
1.29599160e-02,0.0600001,0.01
1.29599170e-02,0.0400001,0.01
1.29599180e-02,0.0600001,0.01
1.29599190e-02,0.0600001,0.01
1.29599200e-02,0.0600001,0.01
1.29599210e-02,0.0600001,0.01
1.29599220e-02,0.0400001,0.01
1.29599230e-02,0.0600001,0.03
1.29599240e-02,0.0600001,0.03
1.29599250e-02,0.0600001,0.03
1.29599260e-02,0.0600001,0.01
1.29599270e-02,0.0600001,0.01
1.29599280e-02,0.0600001,0.01
1.29599290e-02,0.0400001,0.03
1.29599300e-02,0.0600001,0.03
1.29599310e-02,0.0400001,0.03
1.29599320e-02,0.0600001,-0.00999996
1.29599330e-02,0.0600001,0.01
1.29599340e-02,0.0600001,0.01
1.29599350e-02,0.0400001,0.01
1.29599360e-02,0.0400001,0.01
1.29599370e-02,0.0400001,0.03
1.29599380e-02,0.0400001,0.01
1.29599390e-02,0.0400001,0.03
1.29599400e-02,0.0600001,0.01
1.29599410e-02,0.0400001,0.03
1.29599420e-02,0.0600001,0.01
1.29599430e-02,0.0600001,0.03
1.29599440e-02,0.0600001,0.03
1.29599450e-02,0.0600001,0.03
1.29599460e-02,0.0600001,0.03
1.29599470e-02,0.0400001,0.01
1.29599480e-02,0.0400001,0.03
1.29599490e-02,0.0400001,0.03
1.29599500e-02,0.0400001,0.01
1.29599510e-02,0.0400001,0.01
1.29599520e-02,0.0600001,0.01
1.29599530e-02,0.0600001,0.01
1.29599540e-02,0.0600001,0.03
1.29599550e-02,0.0400001,0.03
1.29599560e-02,0.0400001,0.03
1.29599570e-02,0.0600001,0.03
1.29599580e-02,0.0600001,0.03
1.29599590e-02,0.0400001,0.03
1.29599600e-02,0.0600001,0.03
1.29599610e-02,0.0600001,0.01
1.29599620e-02,0.0600001,0.01
1.29599630e-02,0.0600001,0.01
1.29599640e-02,0.0600001,0.01
1.29599650e-02,0.0600001,0.03
1.29599660e-02,0.0600001,0.03
1.29599670e-02,0.0400001,0.03
1.29599680e-02,0.0600001,0.03
1.29599690e-02,0.0600001,0.03
1.29599700e-02,0.0600001,0.03
1.29599710e-02,0.0600001,0.03
1.29599720e-02,0.0600001,0.03
1.29599730e-02,0.0600001,0.03
1.29599740e-02,0.0600001,0.03
1.29599750e-02,0.0600001,0.03
1.29599760e-02,0.0600001,0.01
1.29599770e-02,0.0600001,0.03
1.29599780e-02,0.0600001,0.03
1.29599790e-02,0.0400001,0.01
1.29599800e-02,0.0600001,0.03
1.29599810e-02,0.0600001,0.03
1.29599820e-02,0.0600001,0.03
1.29599830e-02,0.0600001,0.03
1.29599840e-02,0.0600001,0.03
1.29599850e-02,0.0600001,0.03
1.29599860e-02,0.0600001,0.03
1.29599870e-02,0.0400001,0.03
1.29599880e-02,0.0600001,0.01
1.29599890e-02,0.0600001,0.03
1.29599900e-02,0.0600001,0.01
1.29599910e-02,0.0600001,0.03
1.29599920e-02,0.0600001,0.01
1.29599930e-02,0.0400001,0.01
1.29599940e-02,0.0600001,0.01
1.29599950e-02,0.0400001,0.03
1.29599960e-02,0.0600001,0.03
1.29599970e-02,0.0600001,0.03
1.29599980e-02,0.0600001,0.03
1.29599990e-02,0.0400001,0.03
1.29600000e-02,0.0600001,0.03
1.29600010e-02,0.0600001,0.03
1.29600020e-02,0.0600001,0.01
1.29600030e-02,0.0400001,0.03
1.29600040e-02,0.0600001,0.01
1.29600050e-02,0.0400001,0.03
1.29600060e-02,0.0600001,0.03
1.29600070e-02,0.0400001,0.03
1.29600080e-02,0.0600001,0.03
1.29600090e-02,0.0400001,0.03
1.29600100e-02,0.0400001,0.03
1.29600110e-02,0.0600001,0.03
1.29600120e-02,0.0800001,0.03
1.29600130e-02,0.0600001,0.03
1.29600140e-02,0.0800001,0.03
1.29600150e-02,0.0400001,0.03
1.29600160e-02,0.0400001,0.01
1.29600170e-02,0.0400001,0.03
1.29600180e-02,0.0600001,0.01
1.29600190e-02,0.0600001,0.01
1.29600200e-02,0.0800001,0.01
1.29600210e-02,0.0400001,0.03
1.29600220e-02,0.0400001,0.03
1.29600230e-02,0.0400001,0.03
1.29600240e-02,0.0400001,0.03
1.29600250e-02,0.0400001,0.03
1.29600260e-02,0.0600001,0.01
1.29600270e-02,0.0400001,0.01
1.29600280e-02,0.0400001,0.01
1.29600290e-02,0.0400001,0.03
1.29600300e-02,0.0400001,0.03
1.29600310e-02,0.0400001,0.03
1.29600320e-02,0.0600001,0.01
1.29600330e-02,0.0400001,0.01
1.29600340e-02,0.0600001,0.01
1.29600350e-02,0.0600001,0.01
1.29600360e-02,0.0600001,0.01
1.29600370e-02,0.0600001,0.03
1.29600380e-02,0.0600001,0.01
1.29600390e-02,0.0600001,0.01
1.29600400e-02,0.0800001,0.01
1.29600410e-02,0.0600001,0.01
1.29600420e-02,0.0400001,0.01
1.29600430e-02,0.0400001,0.01
1.29600440e-02,0.0400001,0.01
1.29600450e-02,0.0400001,0.01
1.29600460e-02,0.0600001,0.01
1.29600470e-02,0.0600001,0.03
1.29600480e-02,0.0600001,0.01
1.29600490e-02,0.0600001,0.01
1.29600500e-02,0.0600001,0.01
1.29600510e-02,0.0600001,0.01
1.29600520e-02,0.0600001,0.01
1.29600530e-02,0.0400001,0.01
1.29600540e-02,0.0400001,0.01
1.29600550e-02,0.0400001,0.03
1.29600560e-02,0.0400001,0.03
1.29600570e-02,0.0400001,0.03
1.29600580e-02,0.0400001,0.01
1.29600590e-02,0.0400001,-0.00999996
1.29600600e-02,0.0600001,0.01
1.29600610e-02,0.0600001,0.03
1.29600620e-02,0.0600001,0.03
1.29600630e-02,0.0600001,0.05
1.29600640e-02,0.0600001,0.05
1.29600650e-02,0.0600001,0.03
1.29600660e-02,0.0600001,0.03
1.29600670e-02,0.0600001,0.03
1.29600680e-02,0.0400001,0.01
1.29600690e-02,0.0400001,0.01
1.29600700e-02,0.0400001,0.01
1.29600710e-02,0.0600001,0.03
1.29600720e-02,0.0400001,0.03
1.29600730e-02,0.0400001,0.03
1.29600740e-02,0.0600001,0.03
1.29600750e-02,0.0800001,0.01
1.29600760e-02,0.0600001,0.01
1.29600770e-02,0.0600001,0.01
1.29600780e-02,0.0800001,0.01
1.29600790e-02,0.0600001,0.01
1.29600800e-02,0.0600001,0.01
1.29600810e-02,0.0600001,0.03
1.29600820e-02,0.0600001,0.01
1.29600830e-02,0.0600001,0.03
1.29600840e-02,0.0800001,0.01
1.29600850e-02,0.0800001,0.01
1.29600860e-02,0.0600001,0.01
1.29600870e-02,0.0600001,0.01
1.29600880e-02,0.0600001,0.01
1.29600890e-02,0.0400001,0.01
1.29600900e-02,0.0600001,0.03
1.29600910e-02,0.0400001,0.03
1.29600920e-02,0.0600001,0.03
1.29600930e-02,0.0600001,0.03
1.29600940e-02,0.0600001,0.03
1.29600950e-02,0.0600001,0.03
1.29600960e-02,0.0400001,0.03
1.29600970e-02,0.0400001,0.03
1.29600980e-02,0.0600001,0.03
1.29600990e-02,0.0400001,0.03
1.29601000e-02,0.0400001,0.03
1.29601010e-02,0.0400001,0.03
1.29601020e-02,0.0400001,0.03
1.29601030e-02,0.0400001,0.03
1.29601040e-02,0.0600001,0.01
1.29601050e-02,0.0600001,0.01
1.29601060e-02,0.0600001,0.01
1.29601070e-02,0.0400001,0.03
1.29601080e-02,0.0400001,0.01
1.29601090e-02,0.0400001,0.01
1.29601100e-02,0.0600001,0.01
1.29601110e-02,0.0600001,0.03
1.29601120e-02,0.0600001,0.03
1.29601130e-02,0.0600001,0.05
1.29601140e-02,0.0600001,0.03
1.29601150e-02,0.0600001,0.03
1.29601160e-02,0.0800001,0.03
1.29601170e-02,0.0600001,0.01
1.29601180e-02,0.0600001,0.01
1.29601190e-02,0.0600001,0.01
1.29601200e-02,0.0600001,0.01
1.29601210e-02,0.0400001,0.03
1.29601220e-02,0.0600001,0.03
1.29601230e-02,0.0800001,0.03
1.29601240e-02,0.0800001,0.03
1.29601250e-02,0.0800001,0.03
1.29601260e-02,0.0600001,0.03
1.29601270e-02,0.0600001,0.03
1.29601280e-02,0.0800001,0.03
1.29601290e-02,0.0600001,0.03
1.29601300e-02,0.0600001,0.01
1.29601310e-02,0.0600001,0.01
1.29601320e-02,0.0600001,0.01
1.29601330e-02,0.0600001,0.03
1.29601340e-02,0.0600001,0.03
1.29601350e-02,0.0400001,0.03
1.29601360e-02,0.0400001,0.03
1.29601370e-02,0.0400001,0.03
1.29601380e-02,0.0400001,0.01
1.29601390e-02,0.0400001,0.03
1.29601400e-02,0.0600001,0.03
1.29601410e-02,0.0400001,0.03
1.29601420e-02,0.0600001,0.03
1.29601430e-02,0.0600001,0.01
1.29601440e-02,0.0800001,0.01
1.29601450e-02,0.0600001,0.03
1.29601460e-02,0.0600001,0.01
1.29601470e-02,0.0400001,0.01
1.29601480e-02,0.0600001,0.01
1.29601490e-02,0.0400001,0.01
1.29601500e-02,0.0400001,0.03
1.29601510e-02,0.0400001,0.03
1.29601520e-02,0.0400001,0.01
1.29601530e-02,0.0400001,0.01
1.29601540e-02,0.0600001,0.01
1.29601550e-02,0.0600001,0.01
1.29601560e-02,0.0600001,0.01
1.29601570e-02,0.0600001,0.01
1.29601580e-02,0.0600001,0.01
1.29601590e-02,0.0600001,0.01
1.29601600e-02,0.0600001,0.01
1.29601610e-02,0.0400001,0.01
1.29601620e-02,0.0400001,0.01
1.29601630e-02,0.0600001,0.03
1.29601640e-02,0.0600001,0.03
1.29601650e-02,0.0600001,0.03
1.29601660e-02,0.0600001,0.03
1.29601670e-02,0.0600001,0.03
1.29601680e-02,0.0600001,0.03
1.29601690e-02,0.0800001,0.01
1.29601700e-02,0.0600001,0.01
1.29601710e-02,0.0400001,0.01
1.29601720e-02,0.0400001,0.01
1.29601730e-02,0.0400001,0.03
1.29601740e-02,0.0400001,0.01
1.29601750e-02,0.0400001,0.01
1.29601760e-02,0.0600001,0.01
1.29601770e-02,0.0400001,0.01
1.29601780e-02,0.0600001,0.01
1.29601790e-02,0.0400001,0.01
1.29601800e-02,0.0400001,0.01
1.29601810e-02,0.0400001,0.01
1.29601820e-02,0.0600001,0.01
1.29601830e-02,0.0600001,0.01
1.29601840e-02,0.0600001,0.01
1.29601850e-02,0.0600001,0.01
1.29601860e-02,0.0400001,0.01
1.29601870e-02,0.0400001,0.01
1.29601880e-02,0.0600001,0.01
1.29601890e-02,0.0400001,0.01
1.29601900e-02,0.0600001,0.01
1.29601910e-02,0.0400001,0.01
1.29601920e-02,0.0400001,0.01
1.29601930e-02,0.0400001,0.01
1.29601940e-02,0.0400001,0.01
1.29601950e-02,0.0400001,0.03
1.29601960e-02,0.0600001,0.03
1.29601970e-02,0.0600001,0.03
1.29601980e-02,0.0600001,0.03
1.29601990e-02,0.0600001,0.03
1.29602000e-02,0.0600001,0.03
1.29602010e-02,0.0600001,0.03
1.29602020e-02,0.0600001,0.01
1.29602030e-02,0.0600001,0.03
1.29602040e-02,0.0600001,0.03
1.29602050e-02,0.0400001,0.01
1.29602060e-02,0.0600001,0.01
1.29602070e-02,0.0600001,0.01
1.29602080e-02,0.0600001,0.01
1.29602090e-02,0.0600001,0.01
1.29602100e-02,0.0400001,0.01
1.29602110e-02,0.0400001,0.01
1.29602120e-02,0.0400001,0.01
1.29602130e-02,0.0400001,0.01
1.29602140e-02,0.0400001,0.01
1.29602150e-02,0.0400001,0.01
1.29602160e-02,0.0600001,0.01
1.29602170e-02,0.0600001,0.01
1.29602180e-02,0.0600001,0.01
1.29602190e-02,0.0600001,0.01
1.29602200e-02,0.0600001,0.03
1.29602210e-02,0.0400001,0.03
1.29602220e-02,0.0400001,0.03
1.29602230e-02,0.0400001,0.01
1.29602240e-02,0.0400001,0.03
1.29602250e-02,0.0400001,0.03
1.29602260e-02,0.0400001,0.03
1.29602270e-02,0.0600001,0.03
1.29602280e-02,0.0600001,0.03
1.29602290e-02,0.0600001,0.01
1.29602300e-02,0.0400001,0.01
1.29602310e-02,0.0400001,0.01
1.29602320e-02,0.0400001,0.01
1.29602330e-02,0.0400001,0.03
1.29602340e-02,0.0600001,0.03
1.29602350e-02,0.0600001,0.03
1.29602360e-02,0.0600001,0.01
1.29602370e-02,0.0600001,0.01
1.29602380e-02,0.0600001,0.01
1.29602390e-02,0.0600001,0.01
1.29602400e-02,0.0600001,0.01
1.29602410e-02,0.0600001,0.01
1.29602420e-02,0.0600001,0.01
1.29602430e-02,0.0600001,0.03
1.29602440e-02,0.0600001,0.01
1.29602450e-02,0.0600001,0.01
1.29602460e-02,0.0600001,0.01
1.29602470e-02,0.0400001,0.01
1.29602480e-02,0.0600001,0.01
1.29602490e-02,0.0400001,0.01
1.29602500e-02,0.0400001,0.01
1.29602510e-02,0.0400001,0.01
1.29602520e-02,0.0600001,0.01
1.29602530e-02,0.0400001,0.01
1.29602540e-02,0.0600001,0.01
1.29602550e-02,0.0400001,0.01
1.29602560e-02,0.0600001,-0.00999996
1.29602570e-02,0.0400001,0.01
1.29602580e-02,0.0400001,0.01
1.29602590e-02,0.0400001,0.01
1.29602600e-02,0.0600001,0.03
1.29602610e-02,0.0600001,0.03
1.29602620e-02,0.0600001,0.03
