Time (s),Signal strength,Intensity
0.051249999552965164,49,0.23455072939395905
0.05166666582226753,49,0.2565135061740875
0.0520833320915699,49,0.32158493995666504
0.05249999836087227,49,0.4201919436454773
0.052916668355464935,49,0.5098825097084045
0.0533333346247673,49,0.5594579577445984
0.05375000089406967,49,0.5818597078323364
0.05416666716337204,49,0.5895416140556335
0.05458333343267441,49,0.5920000076293945
0.054999999701976776,49,0.5885120630264282
0.055416665971279144,49,0.5851811170578003
0.05583333224058151,49,0.5839999914169312
0.05624999850988388,49,0.5831990242004395
0.05666666850447655,49,0.5812079906463623
0.057083334773778915,49,0.5792168974876404
0.057500001043081284,49,0.5772258639335632
0.05791666731238365,49,0.5752347707748413
0.05833333358168602,49,0.5732437372207642
0.05874999985098839,49,0.5712527632713318
0.059166666120290756,49,0.568257212638855
0.059583332389593124,49,0.5662661194801331
0.05999999865889549,49,0.5652795433998108
0.06041666492819786,49,0.5640000104904175
0.06083333492279053,49,0.5640000104904175
0.061250001192092896,49,0.5640000104904175
0.061666667461395264,49,0.5640000104904175
0.06208333373069763,49,0.5640000104904175
0.0625,49,0.5633332133293152
0.06291666626930237,49,0.5619999766349792
0.06333333253860474,49,0.5619999766349792
0.0637499988079071,49,0.5619999766349792
0.06416666507720947,49,0.5619999766349792
0.06458333134651184,49,0.5619999766349792
0.06499999761581421,49,0.5619999766349792
0.06541666388511658,49,0.5619999766349792
0.06583333015441895,49,0.5619999766349792
0.06624999642372131,49,0.5619999766349792
0.06666667014360428,49,0.5619999766349792
0.06708333641290665,49,0.5619999766349792
0.06750000268220901,49,0.5609955191612244
0.06791666895151138,49,0.5614495277404785
0.06833333522081375,49,0.5615459084510803
0.06875000149011612,49,0.5619999766349792
0.06916666775941849,49,0.5614764094352722
0.06958333402872086,49,0.5605146288871765
0.07000000029802322,49,0.5625056624412537
0.07041666656732559,49,0.5620020031929016
0.07083333283662796,49,0.5600000023841858
0.07124999910593033,49,0.5614833235740662
0.0716666653752327,49,0.5609955191612244
0.07208333164453506,49,0.5619999766349792
0.07249999791383743,49,0.5615479350090027
0.0729166641831398,49,0.5614475011825562
0.07333333045244217,49,0.5619999766349792
0.07374999672174454,49,0.5619999766349792
0.0741666629910469,49,0.5619999766349792
0.07458333671092987,49,0.5619999766349792
0.07500000298023224,49,0.5634027719497681
0.0754166692495346,49,0.5640000104904175
0.07583333551883698,49,0.5653849244117737
0.07625000178813934,49,0.5659999847412109
0.07666666805744171,49,0.565637469291687
0.07708333432674408,49,0.5636464357376099
0.07750000059604645,49,0.5616553425788879
0.07791666686534882,49,0.5583241581916809
0.07833333313465118,49,0.5543420314788818
0.07874999940395355,49,0.5484020709991455
0.07916666567325592,49,0.5400689840316772
0.07958333194255829,49,0.5317869782447815
0.07999999821186066,49,0.524827241897583
0.08041666448116302,49,0.5168629884719849
0.0808333307504654,49,0.5088988542556763
0.08124999701976776,49,0.5022032260894775
0.08166666328907013,49,0.49471524357795715
0.0820833370089531,49,0.4845137894153595
0.08250000327825546,49,0.47132572531700134
0.08291666954755783,49,0.45423781871795654
0.0833333358168602,49,0.4262349307537079
0.08375000208616257,49,0.38974687457084656
0.08416666835546494,49,0.35012730956077576
0.0845833346247673,49,0.3136868476867676
0.08500000089406967,49,0.28395381569862366
0.08541666716337204,49,0.2671179175376892
0.08583333343267441,49,0.2584984600543976
0.08624999970197678,49,0.2538432776927948
0.08666666597127914,49,0.2506999671459198
0.08708333224058151,49,0.24671785533428192
0.08749999850988388,49,0.2416013926267624
0.08791666477918625,49,0.2367536574602127
0.08833333104848862,49,0.23277154564857483
0.08874999731779099,49,0.22878944873809814
0.08916666358709335,49,0.2259058952331543
0.08958332985639572,49,0.22391486167907715
0.09000000357627869,49,0.22200000286102295
0.09041666984558105,49,0.22193273901939392
0.09083333611488342,49,0.2199999988079071
0.09125000238418579,49,0.22004935145378113
0.09166666865348816,49,0.22204039990901947
0.09208333492279053,49,0.2250673919916153
0.0925000011920929,49,0.23007649183273315
0.09291666746139526,49,0.23606321215629578
0.09333333373069763,49,0.24402742087841034
0.09375,49,0.2520003020763397
0.09416666626930237,49,0.2619693875312805
0.09458333253860474,49,0.27587589621543884
0.0949999988079071,49,0.2927775979042053
0.09541666507720947,49,0.31559908390045166
0.09583333134651184,49,0.3424069881439209
0.09624999761581421,49,0.3731791079044342
0.09666666388511658,49,0.4060404300689697
0.09708333015441895,49,0.4359642267227173
0.09749999642372131,49,0.4639059007167816
0.09791667014360428,49,0.4880441725254059
0.09833333641290665,49,0.5052316188812256
0.09875000268220901,49,0.5146872401237488
0.09916666895151138,49,0.5215442180633545
0.09958333522081375,49,0.5286335349082947
0.10000000149011612,49,0.5308659076690674
0.10041666775941849,49,0.5328570008277893
0.10083333402872086,49,0.5348480343818665
0.10125000029802322,49,0.5360000133514404
0.10166666656732559,49,0.5386647582054138
0.10208333283662796,49,0.5426468849182129
0.10249999910593033,49,0.5466289520263672
0.1029166653752327,49,0.5516154766082764
0.10333333164453506,49,0.5545931458473206
0.10374999791383743,49,0.5577898621559143
0.1041666641831398,49,0.5597808957099915
0.10458333045244217,49,0.5582280158996582
0.10499999672174454,49,0.556236982345581
0.1054166629910469,49,0.5534963011741638
0.10583333671092987,49,0.5477690696716309
0.10625000298023224,49,0.5428004264831543
0.1066666692495346,49,0.5375500321388245
0.10708333551883698,49,0.5335679054260254
0.10750000178813934,49,0.5288809537887573
0.10791666805744171,49,0.5236036777496338
0.10833333432674408,49,0.5179301500320435
0.10875000059604645,49,0.5119569897651672
0.10916666686534882,49,0.5076573491096497
0.10958333313465118,49,0.5036752820014954
0.10999999940395355,49,0.5013487935066223
0.11041666567325592,49,0.4967065751552582
0.11083333194255829,49,0.4959999918937683
0.11124999821186066,49,0.4953756630420685
0.11166666448116302,49,0.49338459968566895
0.1120833307504654,49,0.4913935661315918
0.11249999701976776,49,0.48780056834220886
0.11291666328907013,49,0.4838184416294098
0.1133333370089531,49,0.47825226187705994
0.11375000327825546,49,0.4722791314125061
0.11416666954755783,49,0.4657442569732666
0.1145833358168602,49,0.4562228322029114
0.11500000208616257,49,0.4457237422466278
0.11541666835546494,49,0.43116843700408936
0.1158333346247673,49,0.40966227650642395
0.11625000089406967,49,0.3852527141571045
0.11666666716337204,49,0.3598770499229431
0.11708333343267441,49,0.33497995138168335
0.11749999970197678,49,0.3130720257759094
0.11791666597127914,49,0.2966139316558838
0.11833333224058151,49,0.282616525888443
0.11874999850988388,49,0.2819310128688812
0.11916666477918625,49,0.2859131395816803
0.11958333104848862,49,0.2913450598716736
0.11999999731779099,49,0.2977546751499176
0.12041666358709335,48.91666793823242,0.3057188391685486
0.12083332985639572,48.83333206176758,0.31410160660743713
0.12125000357627869,48.75,0.3212287724018097
0.12166666984558105,48.66666793823242,0.33041277527809143
0.12208333611488342,48.58333206176758,0.3451513648033142
0.12250000238418579,48.5,0.3589271306991577
0.12291666865348816,48.41666793823242,0.3643737733364105
0.12333333492279053,48.33333206176758,0.3659999966621399
0.1237500011920929,48.25,0.36564409732818604
0.12416666746139526,48.16666793823242,0.36330607533454895
0.12458333373069763,48.08333206176758,0.35798153281211853
0.125,48,0.3506748378276825
0.12541666626930237,47.91666793823242,0.34074583649635315
0.12583333253860474,47.83333206176758,0.32874640822410583
0.1262499988079071,47.75,0.31917333602905273
0.12666666507720947,47.66666793823242,0.3075202703475952
0.12708333134651184,47.58333206176758,0.2975650131702423
0.1274999976158142,47.5,0.2876097559928894
0.12791666388511658,47.41666793823242,0.2789253890514374
0.12833333015441895,47.33333206176758,0.2777858078479767
0.1287499964237213,47.25,0.28150150179862976
0.12916666269302368,47.16666793823242,0.28548362851142883
0.12958332896232605,47.08333206176758,0.2907008230686188
0.12999999523162842,47,0.2968956530094147
0.1304166615009308,47.08333206176758,0.30485987663269043
0.13083332777023315,47.16666793823242,0.31302785873413086
0.13124999403953552,47.25,0.3205845057964325
0.1316666603088379,47.33333206176758,0.3291242718696594
0.13208332657814026,47.41666793823242,0.3434333801269531
0.13249999284744263,47.5,0.35785338282585144
0.1329166740179062,47.58333206176758,0.3641590178012848
0.13333334028720856,47.66666793823242,0.3659999966621399
0.13375000655651093,47.75,0.36585885286331177
0.1341666728258133,47.83333206176758,0.3637355864048004
0.13458333909511566,47.91666793823242,0.3586257994174957
0.13500000536441803,48,0.3515338599681854
0.1354166716337204,48.08333206176758,0.3422490954399109
0.13583333790302277,48.16666793823242,0.32960543036460876
0.13625000417232513,48.25,0.32046183943748474
0.1366666704416275,48.33333206176758,0.3085940182209015
0.13708333671092987,48.41666793823242,0.2986387610435486
0.13750000298023224,48.5,0.2886835038661957
0.1379166692495346,48.58333206176758,0.2797844111919403
0.13833333551883698,48.66666793823242,0.27182018756866455
0.13875000178813934,48.75,0.26388972997665405
0.1391666680574417,48.83333206176758,0.25791656970977783
0.13958333432674408,48.91666793823242,0.2529637813568115
0.14000000059604645,49,0.24797028303146362
0.14041666686534882,49,0.24199509620666504
0.14083333313465118,49,0.236004039645195
0.14124999940395355,49,0.23103737831115723
0.14166666567325592,49,0.225064218044281
0.1420833319425583,49,0.22106219828128815
0.14249999821186066,49,0.21612238883972168
0.14291666448116302,49,0.21109798550605774
0.1433333307504654,49,0.20711588859558105
0.14374999701976776,49,0.2022029161453247
0.14416666328907013,49,0.19715167582035065
0.1445833295583725,49,0.19216510653495789
0.14499999582767487,49,0.18727897107601166
0.14541666209697723,49,0.18130581080913544
0.1458333283662796,49,0.17722326517105103
0.14624999463558197,49,0.17324115335941315
0.14666666090488434,49,0.16925905644893646
0.1470833271741867,49,0.16341319680213928
0.14749999344348907,49,0.16114965081214905
0.14791665971279144,49,0.1599999964237213
0.1483333259820938,49,0.1608324497938156
0.14875000715255737,49,0.16282349824905396
0.14916667342185974,49,0.1648145467042923
0.1495833396911621,49,0.16761119663715363
0.15000000596046448,49,0.17259778082370758
0.15041667222976685,49,0.1783720701932907
0.1508333384990692,49,0.18334074318408966
0.15125000476837158,49,0.1920926570892334
0.15166667103767395,49,0.20081771910190582
0.15208333730697632,49,0.2090166062116623
0.1525000035762787,49,0.21698080003261566
0.15291666984558105,49,0.2259494811296463
0.15333333611488342,49,0.23363429307937622
0.1537500023841858,49,0.2467423975467682
0.15416666865348816,49,0.26750844717025757
0.15458333492279053,49,0.3003065586090088
0.1550000011920929,49,0.34152403473854065
0.15541666746139526,49,0.386381596326828
0.15583333373069763,49,0.434838205575943
0.15625,49,0.4826272130012512
0.15666666626930237,49,0.5165310502052307
0.15708333253860474,49,0.5368232131004333
0.1574999988079071,49,0.5518314242362976
0.15791666507720947,49,0.5621466040611267
0.15833333134651184,49,0.567622184753418
0.1587499976158142,49,0.5680000185966492
0.15916666388511658,49,0.5680000185966492
0.15958333015441895,49,0.5674091577529907
0.1599999964237213,49,0.5644136071205139
0.16041666269302368,49,0.5624225735664368
0.16083332896232605,49,0.5604315400123596
0.16124999523162842,49,0.5594449639320374
0.1616666615009308,49,0.5574539303779602
0.16208332777023315,49,0.5554628372192383
0.16249999403953552,49,0.5524672865867615
0.1629166603088379,49,0.5499569773674011
0.16333332657814026,49,0.5474897027015686
0.16374999284744263,49,0.5439927577972412
0.1641666740179062,49,0.5405031442642212
0.16458334028720856,49,0.5395165681838989
0.16500000655651093,49,0.537525475025177
0.1654166728258133,49,0.5345299243927002
0.16583333909511566,49,0.532538890838623
0.16625000536441803,49,0.5315523147583008
0.1666666716337204,49,0.5281180739402771
0.16708333790302277,49,0.5245657563209534
0.16750000417232513,49,0.5221538543701172
0.1679166704416275,49,0.5195881128311157
0.16833333671092987,49,0.5175970196723938
0.16875000298023224,49,0.5142075419425964
0.1691666692495346,49,0.511614978313446
0.16958333551883698,49,0.5099999904632568
0.17000000178813934,49,0.5086283683776855
0.1704166680574417,49,0.5076417922973633
0.17083333432674408,49,0.5046463012695312
0.17125000059604645,49,0.5036596655845642
0.17166666686534882,49,0.5016686320304871
0.17208333313465118,49,0.4989955425262451
0.17249999940395355,49,0.49836859107017517
0.17291666567325592,49,0.4959999918937683
0.1733333319425583,49,0.4959999918937683
0.17374999821186066,49,0.4947088956832886
0.17416666448116302,49,0.4927178621292114
0.1745833307504654,49,0.492000013589859
0.17499999701976776,49,0.4907357692718506
0.17541666328907013,49,0.49000000953674316
0.1758333295583725,49,0.48851174116134644
0.17624999582767487,49,0.485534131526947
0.17666666209697723,49,0.48177602887153625
0.1770833283662796,49,0.4797849655151367
0.17749999463558197,49,0.4777938723564148
0.17791666090488434,49,0.47479841113090515
0.1783333271741867,49,0.4740000069141388
0.17874999344348907,49,0.47518375515937805
0.17916665971279144,49,0.4771747589111328
0.1795833259820938,49,0.4779999852180481
0.18000000715255737,49,0.4779999852180481
0.18041667342185974,49,0.4779999852180481
0.1808333396911621,49,0.47686102986335754
0.18125000596046448,49,0.474869966506958
0.18166667222976685,49,0.4727622866630554
0.1820833384990692,49,0.46878018975257874
0.18250000476837158,49,0.4646993577480316
0.18291667103767395,49,0.4577217400074005
0.18333333730697632,49,0.452833890914917
0.1837500035762787,49,0.4499281346797943
0.18416666984558105,49,0.4458022713661194
0.18458333611488342,49,0.4408336281776428
0.1850000023841858,49,0.4338109493255615
0.18541666865348816,49,0.4247339963912964
0.18583333492279053,49,0.4097107946872711
0.1862500011920929,49,0.3867141008377075
0.18666666746139526,49,0.35883939266204834
0.18708333373069763,49,0.3319699764251709
0.1875,49,0.31102094054222107
0.18791666626930237,49,0.29805225133895874
0.18833333253860474,49,0.29007938504219055
0.1887499988079071,49,0.2830841541290283
0.18916666507720947,49,0.28003549575805664
0.18958333134651184,49,0.2780444324016571
0.1899999976158142,49,0.27511125802993774
0.19041666388511658,48.95833206176758,0.27306681871414185
0.19083333015441895,48.91666793823242,0.27099552750587463
0.1912499964237213,48.875,0.26816049218177795
0.19166666269302368,48.83333206176758,0.26518285274505615
0.19208332896232605,48.79166793823242,0.26310262084007263
0.19249999523162842,48.75,0.25833019614219666
0.1929166615009308,48.70833206176758,0.2532365620136261
0.19333332777023315,48.66666793823242,0.2465088814496994
0.19374999403953552,48.625,0.23854467272758484
0.1941666603088379,48.58333206176758,0.23058044910430908
0.19458332657814026,48.54166793823242,0.22177255153656006
0.19499999284744263,48.5,0.21348679065704346
0.1954166740179062,48.45833206176758,0.2066878378391266
0.19583334028720856,48.41666793823242,0.1969023048877716
0.19625000655651093,48.375,0.18875941634178162
0.1966666728258133,48.33333206176758,0.18079520761966705
0.19708333909511566,48.29166793823242,0.1736210137605667
0.19750000536441803,48.25,0.1676478534936905
0.1979166716337204,48.20833206176758,0.16167469322681427
0.19833333790302277,48.16666793823242,0.15746919810771942
0.19875000417232513,48.125,0.15348708629608154
0.1991666704416275,48.08333206176758,0.15125472843647003
0.19958333671092987,48.04166793823242,0.1482592076063156
0.20000000298023224,48,0.1497318595647812
0.2004166692495346,48,0.1524413377046585
0.20083333551883698,48,0.1564234495162964
0.20125000178813934,48,0.159401074051857
0.2016666680574417,48,0.16269159317016602
0.20208333432674408,48,0.1663697510957718
0.20250000059604645,48,0.1720300167798996
0.20291666686534882,48,0.17699870467185974
0.20333333313465118,48,0.18297186493873596
0.20374999940395355,48,0.188945010304451
0.20416666567325592,48,0.1965605467557907
0.2045833319425583,48,0.20452475547790527
0.20499999821186066,48,0.21086448431015015
0.20541666448116302,48,0.21845316886901855
0.2058333307504654,48,0.22641737759113312
0.20624999701976776,48,0.2327839434146881
0.20666666328907013,48,0.2409300059080124
0.2070833295583725,48,0.25361552834510803
0.20749999582767487,48,0.274384468793869
0.20791666209697723,48,0.3103068172931671
0.2083333283662796,48,0.3593170642852783
0.20874999463558197,48,0.41370731592178345
0.20916666090488434,48,0.472452312707901
0.2095833271741867,48,0.5224851965904236
0.20999999344348907,48,0.551665723323822
0.21041665971279144,48.04166793823242,0.571051836013794
0.2108333259820938,48.08333206176758,0.580998420715332
0.21125000715255737,48.125,0.583490252494812
0.21166667342185974,48.16666793823242,0.5845276713371277
0.2120833396911621,48.20833206176758,0.5820000171661377
0.21250000596046448,48.25,0.5800776481628418
0.21291667222976685,48.29166793823242,0.5775499939918518
0.2133333384990692,48.33333206176758,0.5755589604377747
0.21375000476837158,48.375,0.5725634694099426
0.21416667103767395,48.41666793823242,0.5715768933296204
0.21458333730697632,48.45833206176758,0.5695858001708984
0.2150000035762787,48.5,0.5675947666168213
0.21541666984558105,48.54166793823242,0.5645992159843445
0.21583333611488342,48.58333206176758,0.5626081824302673
0.2162500023841858,48.625,0.5606170892715454
0.21666666865348816,48.66666793823242,0.5586260557174683
0.21708333492279053,48.70833206176758,0.5576395392417908
0.2175000011920929,48.75,0.553287923336029
0.21791666746139526,48.79166793823242,0.5503103137016296
0.21833333373069763,48.83333206176758,0.5466618537902832
0.21875,48.875,0.5430169105529785
0.21916666626930237,48.91666793823242,0.5383639931678772
0.21958333253860474,48.95833206176758,0.5343818664550781
0.2199999988079071,49,0.530399739742279
0.22041666507720947,49,0.5274221301078796
0.22083333134651184,49,0.5237200260162354
0.2212499976158142,49,0.5204534530639648
0.22166666388511658,49,0.5177379250526428
0.22208333015441895,49,0.514742374420166
0.2224999964237213,49,0.5125071406364441
0.22291666269302368,49,0.5097647309303284
0.22333332896232605,49,0.5067692399024963
0.22374999523162842,49,0.5047781467437744
0.2241666615009308,49,0.5025787353515625
0.22458332777023315,49,0.4996010959148407
0.22499999403953552,49,0.495618999004364
0.2254166603088379,49,0.4930044710636139
0.22583332657814026,49,0.4908229410648346
0.22624999284744263,49,0.48883184790611267
0.2266666740179062,49,0.486686110496521
0.22708334028720856,49,0.48284974694252014
0.22750000655651093,49,0.4807218909263611
0.2279166728258133,49,0.4767397940158844
0.22833333909511566,49,0.4728766083717346
0.22875000536441803,49,0.469661146402359
0.2291666716337204,49,0.4636879861354828
0.22958333790302277,49,0.4565261900424957
0.23000000417232513,49,0.44648781418800354
0.2304166704416275,48.95833206176758,0.43461570143699646
0.23083333671092987,48.91666793823242,0.4235907196998596
0.23125000298023224,48.875,0.4127051532268524
0.2316666692495346,48.83333206176758,0.40380170941352844
0.23208333551883698,48.79166793823242,0.39691874384880066
0.23250000178813934,48.75,0.392936646938324
0.2329166680574417,48.70833206176758,0.38999998569488525
0.23333333432674408,48.66666793823242,0.39101600646972656
0.23375000059604645,48.625,0.3909929394721985
0.23416666686534882,48.58333206176758,0.38999998569488525
0.23458333313465118,48.54166793823242,0.386027991771698
0.23499999940395355,48.5,0.3770899176597595
0.23541666567325592,48.45833206176758,0.3592648208141327
0.2358333319425583,48.41666793823242,0.3373875021934509
0.23624999821186066,48.375,0.3154859244823456
0.23666666448116302,48.33333206176758,0.30131995677948
0.2370833307504654,48.29166793823242,0.2903091311454773
0.23749999701976776,48.25,0.2822848856449127
0.23791666328907013,48.20833206176758,0.2752382755279541
0.2383333295583725,48.16666793823242,0.27026960253715515
0.23874999582767487,48.125,0.26620060205459595
0.23916666209697723,48.08333206176758,0.261214017868042
0.2395833283662796,48.04166793823242,0.2553456425666809
0.23999999463558197,48,0.25312715768814087
0.24041666090488434,48,0.24926771223545074
0.2408333271741867,48,0.24443066120147705
0.24124999344348907,48,0.23930351436138153
0.24166665971279144,48,0.23532140254974365
0.2420833259820938,48,0.23133930563926697
0.24250000715255737,48,0.2273571938276291
0.24291667342185974,48,0.22237060964107513
0.2433333396911621,48,0.21939298510551453
0.24375000596046448,48,0.22354625165462494
0.24416667222976685,48,0.2270786464214325
0.2445833384990692,48,0.21689334511756897
0.24500000476837158,48,0.2104600965976715
0.24541667103767395,48,0.20572145283222198
0.24583333730697632,48,0.19974830746650696
0.2462500035762787,48,0.19726136326789856
0.24666666984558105,48,0.1935361623764038
0.24708333611488342,48,0.19027478992938995
0.2475000023841858,48,0.19071179628372192
0.24791666865348816,48,0.19300447404384613
0.24833333492279053,48,0.18960773944854736
0.2487500011920929,48,0.18799999356269836
0.24916666746139526,48,0.18799999356269836
0.24958333373069763,48,0.18799999356269836
0.25,48,0.18799999356269836
0.25041666626930237,48,0.18799999356269836
0.25083333253860474,48,0.18799999356269836
0.2512499988079071,48,0.18636426329612732
0.2516666650772095,48,0.18662230670452118
0.25208333134651184,48,0.18799999356269836
0.2524999976158142,48,0.18799999356269836
0.2529166638851166,48,0.1895999312400818
0.25333333015441895,48,0.19217751920223236
0.2537499964237213,48,0.1955820471048355
0.2541666626930237,48,0.19971482455730438
0.25458332896232605,48,0.2041238248348236
0.2549999952316284,48,0.2102118581533432
0.2554166615009308,48,0.21871785819530487
0.25583332777023315,48,0.22814027965068817
0.2562499940395355,48,0.2392045110464096
0.2566666603088379,48,0.2627807855606079
0.25708332657814026,48,0.3172916769981384
0.2574999928474426,48,0.40146833658218384
0.257916659116745,48,0.49062663316726685
0.25833332538604736,48,0.5476738214492798
0.25874999165534973,48,0.5742586255073547
0.2591666579246521,48,0.5868584513664246
0.25958332419395447,48,0.5899999737739563
0.25999999046325684,48,0.5881088376045227
0.2604166567325592,48.04166793823242,0.5855656266212463
0.2608333230018616,48.08333206176758,0.5821446180343628
0.26124998927116394,48.125,0.5785790085792542
0.2616666555404663,48.16666793823242,0.5771848559379578
0.2620833218097687,48.20833206176758,0.5736014246940613
0.26249998807907104,48.25,0.570216178894043
0.2629166543483734,48.29166793823242,0.5662341117858887
0.2633333206176758,48.33333206176758,0.5622519850730896
0.26374998688697815,48.375,0.5582699179649353
0.2641666531562805,48.41666793823242,0.5529294013977051
0.2645833194255829,48.45833206176758,0.5483056902885437
0.26499998569488525,48.5,0.5429831147193909
0.2654166519641876,48.54166793823242,0.5386685132980347
0.2658333480358124,48.58333206176758,0.5363593697547913
0.26625001430511475,48.625,0.5323772430419922
0.2666666805744171,48.66666793823242,0.528695285320282
0.2670833468437195,48.70833206176758,0.526413083076477
0.26750001311302185,48.75,0.5237177014350891
0.2679166793823242,48.79166793823242,0.5204488635063171
0.2683333456516266,48.83333206176758,0.5177356004714966
0.26875001192092896,48.875,0.5157445669174194
0.2691666781902313,48.91666793823242,0.5139999985694885
0.2695833444595337,48.95833206176758,0.5127579569816589
0.27000001072883606,49,0.5107669234275818
0.2704166769981384,49,0.5099999904632568
0.2708333432674408,49,0.508784830570221
0.27125000953674316,49,0.5065920352935791
0.27166667580604553,49,0.5038071870803833
0.2720833420753479,49,0.5008116364479065
0.27250000834465027,49,0.49864569306373596
0.27291667461395264,49,0.4946635663509369
0.273333340883255,49,0.4906814992427826
0.2737500071525574,49,0.4866993725299835
0.27416667342185974,49,0.48271727561950684
0.2745833396911621,49,0.4776005148887634
0.2750000059604645,49,0.4726318418979645
0.27541667222976685,49,0.4667709469795227
0.2758333384990692,49,0.46157771348953247
0.2762500047683716,49,0.4525146484375
