Time (s),Intensity
0.036249998956918716,0.4866299331188202
0.036666665226221085,0.4806721806526184
0.03708333149552345,0.4747145175933838
0.03750000149011612,0.46700432896614075
0.03791666775941849,0.4573223888874054
0.038333334028720856,0.4442342519760132
0.038750000298023224,0.42663687467575073
0.03916666656732559,0.40568968653678894
0.03958333283662796,0.3825337886810303
0.03999999910593033,0.35769936442375183
0.0404166653752327,0.3315504789352417
0.040833331644535065,0.3047266900539398
0.04125000163912773,0.28177255392074585
0.0416666679084301,0.2673523426055908
0.04208333417773247,0.2614096701145172
0.042500000447034836,0.25999999046325684
0.042916666716337204,0.26213130354881287
0.04333333298563957,0.2666511535644531
0.04374999925494194,0.2726088762283325
0.04416666552424431,0.27804672718048096
0.04458333179354668,0.2830255925655365
0.04500000178813934,0.28599032759666443
0.04541666805744171,0.28996214270591736
0.04583333432674408,0.2939339578151703
0.04625000059604645,0.2955506443977356
0.046666666865348816,0.2939999997615814
0.047083333134651184,0.2925717830657959
0.04749999940395355,0.2919999957084656
0.04791666567325592,0.2916070222854614
0.04833333194255829,0.28962111473083496
0.04874999821186066,0.2883647680282593
0.04916666820645332,0.29135772585868835
0.04958333447575569,0.29536041617393494
0.05000000074505806,0.3016519844532013
0.05041666701436043,0.3056238293647766
0.050833333283662796,0.30900704860687256
0.051249999552965164,0.30900704860687256
0.05166666582226753,0.3067268431186676
0.0520833320915699,0.30574798583984375
0.05249999836087227,0.3027550280094147
0.052916668355464935,0.3007691502571106
0.0533333346247673,0.29878324270248413
0.05375000089406967,0.29679733514785767
0.05416666716337204,0.29600000381469727
0.05458333343267441,0.29482555389404297
0.054999999701976776,0.2926863133907318
0.055416665971279144,0.2887144684791565
0.05583333224058151,0.2858748733997345
0.05624999850988388,0.2816528081893921
0.05666666850447655,0.2756950855255127
0.057083334773778915,0.2707444429397583
0.057500001043081284,0.2637796700000763
0.05791666731238365,0.2578219771385193
0.05833333358168602,0.25291186571121216
0.05874999985098839,0.24790655076503754
0.059166666120290756,0.24194884300231934
0.059583332389593124,0.2369946986436844
0.05999999865889549,0.23301053047180176
0.06041666492819786,0.22806161642074585
0.06083333492279053,0.22402994334697723
0.061250001192092896,0.21913914382457733
0.061666667461395264,0.21512331068515778
0.06208333373069763,0.21115149557590485
0.0625,0.2071796953678131
0.06291666626930237,0.20130831003189087
0.06333333253860474,0.19535058736801147
0.0637499988079071,0.18939289450645447
0.06416666507720947,0.18444222211837769
0.06458333134651184,0.18015681207180023
0.06499999761581421,0.17734885215759277
0.06541666388511658,0.17519204318523407
0.06583333015441895,0.17399999499320984
0.06624999642372131,0.17299294471740723
0.06666667014360428,0.1747656613588333
0.06708333641290665,0.17926174402236938
0.06750000268220901,0.18521945178508759
0.06791666895151138,0.19363094866275787
0.06833333522081375,0.21012797951698303
0.06875000149011612,0.2309940606355667
0.06916666775941849,0.25357741117477417
0.06958333402872086,0.30110207200050354
0.07000000029802322,0.3881605863571167
0.07041666656732559,0.48392173647880554
0.07083333283662796,0.5468348860740662
0.07124999910593033,0.575141191482544
0.0716666653752327,0.5906001329421997
0.07208333164453506,0.5981718301773071
0.07249999791383743,0.6021436452865601
0.0729166641831398,0.6039999723434448
0.07333333045244217,0.6039999723434448
0.07374999672174454,0.6024669408798218
0.0741666629910469,0.5999691486358643
0.07458333671092987,0.5975021719932556
0.07500000298023224,0.5955162644386292
0.0754166692495346,0.5925233364105225
0.07583333551883698,0.5900818705558777
0.07625000178813934,0.5865515470504761
0.07666666805744171,0.5855726599693298
0.07708333432674408,0.5825797319412231
0.07750000059604645,0.5805938243865967
0.07791666686534882,0.5796149373054504
0.07833333313465118,0.577629029750824
0.07874999940395355,0.5759999752044678
0.07916666567325592,0.5756572484970093
0.07958333194255829,0.5740000009536743
0.07999999821186066,0.5726783871650696
0.08041666448116302,0.5716995596885681
0.0808333307504654,0.5702863335609436
0.08124999701976776,0.5707206726074219
0.08166666328907013,0.5699999928474426
0.0820833370089531,0.5687488913536072
0.08250000327825546,0.5680000185966492
0.08291666954755783,0.5680000185966492
0.0833333358168602,0.5667911171913147
0.08375000208616257,0.5659999847412109
0.08416666835546494,0.5659999847412109
0.0845833346247673,0.5648334622383118
0.08500000089406967,0.5638545751571655
0.08541666716337204,0.5619999766349792
0.08583333343267441,0.5619999766349792
0.08624999970197678,0.5618968605995178
0.08666666597127914,0.5600000619888306
0.08708333224058151,0.5600000023841858
0.08749999850988388,0.5600000023841858
0.08791666477918625,0.5589462518692017
0.08833333104848862,0.5580000281333923
0.08874999731779099,0.5579814910888672
0.08916666358709335,0.5559999942779541
0.08958332985639572,0.5569974184036255
0.09000000357627869,0.5580000281333923
0.09041666984558105,0.5569929480552673
0.09083333611488342,0.5569929480552673
0.09125000238418579,0.5590070486068726
0.09166666865348816,0.5589268803596497
0.09208333492279053,0.5600000023841858
0.0925000011920929,0.5600000023841858
0.09291666746139526,0.5600000023841858
0.09333333373069763,0.5618775486946106
0.09375,0.5619999766349792
0.09416666626930237,0.5619999766349792
0.09458333253860474,0.5630070567131042
0.0949999988079071,0.5619999766349792
0.09541666507720947,0.5601929426193237
0.09583333134651184,0.5582070350646973
0.09624999761581421,0.5580000281333923
0.09666666388511658,0.555477499961853
0.09708333015441895,0.5515056848526001
0.09749999642372131,0.5440607070922852
0.09791667014360428,0.5371240973472595
0.09833333641290665,0.5315902233123779
0.09875000268220901,0.5259241461753845
0.09916666895151138,0.5216466188430786
0.09958333522081375,0.5176748037338257
0.10000000149011612,0.5114060640335083
0.10041666775941849,0.5067383050918579
0.10083333402872086,0.49951881170272827
0.10125000029802322,0.4899654686450958
0.10166666656732559,0.4794473648071289
0.10208333283662796,0.46480146050453186
0.10249999910593033,0.44054487347602844
0.1029166653752327,0.40865668654441833
0.10333333164453506,0.3733571171760559
0.10374999791383743,0.33761081099510193
0.1041666641831398,0.30438360571861267
0.10458333045244217,0.2785687744617462
0.10499999672174454,0.25915831327438354
0.1054166629910469,0.24813906848430634
0.10583333671092987,0.24064306914806366
0.10625000298023224,0.23612593114376068
0.1066666692495346,0.23215411603450775
0.10708333551883698,0.23000000417232513
0.10750000178813934,0.22899295389652252
0.10791666805744171,0.22899296879768372
0.10833333432674408,0.23000000417232513
0.10875000059604645,0.23135598003864288
0.10916666686534882,0.23200000822544098
0.10958333313465118,0.23332779109477997
0.10999999940395355,0.23562033474445343
0.11041666567325592,0.23829254508018494
0.11083333194255829,0.24156394600868225
0.11124999821186066,0.24553576111793518
0.11166666448116302,0.2507648766040802
0.1120833307504654,0.2554793655872345
0.11249999701976776,0.2621314525604248
0.11291666328907013,0.27226895093917847
0.1133333370089531,0.28457212448120117
0.11375000327825546,0.3018259108066559
0.11416666954755783,0.32419610023498535
0.1145833358168602,0.3514746427536011
0.11500000208616257,0.3858130872249603
0.11541666835546494,0.42791542410850525
0.1158333346247673,0.4734818935394287
0.11625000089406967,0.5134842395782471
0.11666666716337204,0.5398462414741516
0.11708333343267441,0.5574231147766113
0.11749999970197678,0.567165732383728
0.11791666597127914,0.5741693377494812
0.11833333224058151,0.5810811519622803
0.11874999850988388,0.5870389342308044
0.11916666477918625,0.5930035710334778
0.11958333104848862,0.5989825129508972
0.11999999731779099,0.6039331555366516
0.12041666358709335,0.6060000061988831
0.12083332985639572,0.607954204082489
0.12125000357627869,0.6079999804496765
0.12166666984558105,0.6070809960365295
0.12208333611488342,0.6050950884819031
0.12250000238418579,0.6031091809272766
0.12291666865348816,0.6011233329772949
0.12333333492279053,0.5991374254226685
0.1237500011920929,0.5952959656715393
0.12416666746139526,0.5921585559844971
0.12458333373069763,0.5893523097038269
0.125,0.5861867666244507
0.12541666626930237,0.5816095471382141
0.12583333253860474,0.5766589045524597
0.1262499988079071,0.5732361078262329
0.12666666507720947,0.5694933533668518
0.12708333134651184,0.5647857785224915
0.1274999976158142,0.5595496892929077
0.12791666388511658,0.5555778741836548
0.12833333015441895,0.5522994995117188
0.1287499964237213,0.5496342778205872
0.12916666269302368,0.5456624627113342
0.12958332896232605,0.5433489084243774
0.12999999523162842,0.5407258868217468
0.1304166615009308,0.5369929671287537
0.13083332777023315,0.5357752442359924
0.13124999403953552,0.5339999794960022
0.1316666603088379,0.5318316221237183
0.13208332657814026,0.5278598070144653
0.13249999284744263,0.5248950719833374
0.1329166740179062,0.5214616656303406
0.13333334028720856,0.5179443955421448
0.13375000655651093,0.5124553442001343
0.1341666728258133,0.509503960609436
0.13458333909511566,0.5040579438209534
0.13500000536441803,0.4971214234828949
0.1354166716337204,0.4896315932273865
0.13583333790302277,0.4822271466255188
0.13625000417232513,0.47714880108833313
0.1366666704416275,0.4725814759731293
0.13708333671092987,0.4701981544494629
0.13750000298023224,0.46977365016937256
0.1379166692495346,0.4723692238330841
0.13833333551883698,0.47435513138771057
0.13875000178813934,0.47734805941581726
0.1391666680574417,0.4793339669704437
0.13958333432674408,0.4813198745250702
0.14000000059604645,0.48330578207969666
0.14041666686534882,0.48371535539627075
0.14083333313465118,0.4819999933242798
0.14124999940395355,0.48073649406433105
0.14166666567325592,0.4797576665878296
0.1420833319425583,0.47653645277023315
0.14249999821186066,0.46969398856163025
0.14291666448116302,0.45757853984832764
0.1433333307504654,0.4422982633113861
0.14374999701976776,0.42494067549705505
0.14416666328907013,0.41667744517326355
0.1445833295583725,0.4141436517238617
0.14499999582767487,0.4172661602497101
0.14541666209697723,0.42100703716278076
0.1458333283662796,0.4172762930393219
0.14624999463558197,0.4000047445297241
0.14666666090488434,0.37715277075767517
0.1470833271741867,0.3564921021461487
0.14749999344348907,0.3394179046154022
0.14791665971279144,0.31671765446662903
0.1483333259820938,0.3028949201107025
0.14875000715255737,0.2939751148223877
0.14916667342185974,0.28700435161590576
0.1495833396911621,0.2840114235877991
0.15000000596046448,0.28005099296569824
0.15041667222976685,0.2770862281322479
0.1508333384990692,0.2750607430934906
0.15125000476837158,0.2711426317691803
0.15166667103767395,0.26717081665992737
0.15208333730697632,0.2603980302810669
0.1525000035762787,0.2543443441390991
0.15291666984558105,0.24838663637638092
0.15333333611488342,0.2414218783378601
0.1537500023841858,0.2354641705751419
0.15416666865348816,0.22867996990680695
0.15458333492279053,0.22255578637123108
0.1550000011920929,0.21659807860851288
0.15541666746139526,0.21064037084579468
0.15583333373069763,0.20545275509357452
0.15625,0.1997179090976715
0.15666666626930237,0.19476725161075592
0.15708333253860474,0.1878024935722351
0.1574999988079071,0.1818447709083557
0.15791666507720947,0.17689411342144012
0.15833333134651184,0.1716219186782837
0.1587499976158142,0.16697870194911957
0.15916666388511658,0.16334268450737
0.15958333015441895,0.16135677695274353
0.1599999964237213,0.16062912344932556
0.16041666269302368,0.16261503100395203
0.16083332896232605,0.1662089228630066
0.16124999523162842,0.1685868352651596
0.1616666615009308,0.17057274281978607
0.16208332777023315,0.1741243302822113
0.16249999403953552,0.17809614539146423
0.1629166603088379,0.18413589894771576
0.16333332657814026,0.1905561089515686
0.16374999284744263,0.19802312552928925
0.1641666740179062,0.20447152853012085
0.16458334028720856,0.21042922139167786
0.16500000655651093,0.21739399433135986
0.1654166728258133,0.22335170209407806
0.16583333909511566,0.22830237448215485
0.16625000536441803,0.2338424026966095
0.1666666716337204,0.23781420290470123
0.16708333790302277,0.24357202649116516
0.16750000417232513,0.25327345728874207
0.1679166704416275,0.2697319984436035
0.16833333671092987,0.3020072877407074
0.16875000298023224,0.34607887268066406
0.1691666692495346,0.39671164751052856
0.16958333551883698,0.4484092891216278
0.17000000178813934,0.49101418256759644
0.1704166680574417,0.5178022980690002
0.17083333432674408,0.5330644845962524
0.17125000059604645,0.5397526025772095
0.17166666686534882,0.5440000295639038
0.17208333313465118,0.542772650718689
0.17249999940395355,0.5417937636375427
0.17291666567325592,0.5400000214576721
0.1733333319425583,0.538814902305603
0.17374999821186066,0.5379999876022339
0.17416666448116302,0.5368431210517883
0.1745833307504654,0.5358642339706421
0.17499999701976776,0.5328713059425354
0.17541666328907013,0.5297707915306091
0.1758333295583725,0.5257055163383484
0.17624999582767487,0.5208342671394348
0.17666666209697723,0.5158553719520569
0.1770833283662796,0.5118836164474487
0.17749999463558197,0.5089558959007263
0.17791666090488434,0.5069470405578613
0.1783333271741867,0.5039911270141602
0.17874999344348907,0.5009981393814087
0.17916665971279144,0.4980052411556244
0.1795833259820938,0.49504566192626953
0.18000000715255737,0.4920334219932556
0.18041667342185974,0.48815664649009705
0.1808333396911621,0.4870070517063141
0.18125000596046448,0.4831584692001343
0.18166667222976685,0.47918665409088135
0.1820833384990692,0.47711095213890076
0.18250000476837158,0.47425010800361633
0.18291667103767395,0.47200000286102295
0.18333333730697632,0.47014617919921875
0.1837500035762787,0.4681603014469147
0.18416666984558105,0.4653558135032654
0.18458333611488342,0.4631955325603485
0.1850000023841858,0.45941221714019775
0.18541666865348816,0.45644745230674744
0.18583333492279053,0.4514685869216919
0.1862500011920929,0.4449935853481293
0.18666666746139526,0.4370499551296234
0.18708333373069763,0.42838647961616516
0.1875,0.4184569716453552
0.18791666626930237,0.4085274338722229
0.18833333253860474,0.39759087562561035
0.1887499988079071,0.3876613676548004
0.18916666507720947,0.3777318596839905
0.18958333134651184,0.36780232191085815
0.1899999976158142,0.3578728139400482
0.19041666388511658,0.34855037927627563
0.19083333015441895,0.3416138291358948
0.1912499964237213,0.3336702287197113
0.19166666269302368,0.32786333560943604
0.19208332896232605,0.3238915205001831
0.19249999523162842,0.3183760344982147
0.1929166615009308,0.3139479160308838
0.19333332777023315,0.31149157881736755
0.19374999403953552,0.3095056712627411
0.1941666603088379,0.3065126836299896
0.19458332657814026,0.30452680587768555
0.19499999284744263,0.3025408983230591
0.1954166740179062,0.3005549907684326
0.19583334028720856,0.29856911301612854
0.19625000655651093,0.2965832054615021
0.1966666728258133,0.2945972979068756
0.19708333909511566,0.2922298312187195
0.19750000536441803,0.28926506638526917
0.1979166716337204,0.284286230802536
0.19833333790302277,0.2803144156932831
0.19875000417232513,0.2750103771686554
0.1991666704416275,0.26874157786369324
0.19958333671092987,0.26079797744750977
0.20000000298023224,0.2544271945953369
0.2004166692495346,0.24891074001789093
0.20083333551883698,0.24222886562347412
0.20125000178813934,0.23603057861328125
0.2016666680574417,0.22831344604492188
0.20208333432674408,0.22256815433502197
0.20250000059604645,0.2173909991979599
0.20291666686534882,0.21244032680988312
0.20333333313465118,0.20665273070335388
0.20374999940395355,0.20252490043640137
0.20416666567325592,0.19670909643173218
0.2045833319425583,0.19286513328552246
0.20499999821186066,0.18975844979286194
0.20541666448116302,0.18679368495941162
0.2058333307504654,0.18391446769237518
0.20624999701976776,0.1809215098619461
0.20666666328907013,0.1788782775402069
0.2070833295583725,0.17599999904632568
0.20749999582767487,0.1749638020992279
0.20791666209697723,0.17502209544181824
0.2083333283662796,0.17599999904632568
0.20874999463558197,0.17699390649795532
0.20916666090488434,0.17800000309944153
0.2095833271741867,0.1789657175540924
0.20999999344348907,0.18000000715255737
0.21041665971279144,0.1819445639848709
0.2108333259820938,0.18485388159751892
0.21125000715255737,0.19074206054210663
0.21166667342185974,0.19669976830482483
0.2120833396911621,0.20253156125545502
0.21250000596046448,0.21523037552833557
0.21291667222976685,0.2242787778377533
0.2133333384990692,0.23873889446258545
0.21375000476837158,0.2615886628627777
0.21416667103767395,0.31810659170150757
0.21458333730697632,0.4039996862411499
0.2150000035762787,0.49023550748825073
0.21541666984558105,0.5505391359329224
0.21583333611488342,0.5821003913879395
0.2162500023841858,0.5967219471931458
0.21666666865348816,0.6041922569274902
0.21708333492279053,0.605288028717041
0.2175000011920929,0.601597249507904
0.21791666746139526,0.5993162393569946
0.21833333373069763,0.5963233113288879
0.21875,0.593681812286377
0.21916666626930237,0.5913585424423218
0.21958333253860474,0.5877382159233093
0.2199999988079071,0.5843796730041504
0.22041666507720947,0.5823937654495239
0.22083333134651184,0.5798227787017822
0.2212499976158142,0.5758509635925293
0.22166666388511658,0.5734431147575378
0.22208333015441895,0.5704501271247864
0.2224999964237213,0.5684642791748047
0.22291666269302368,0.5664783120155334
0.22333332896232605,0.5649929642677307
0.22374999523162842,0.5645065307617188
0.2241666615009308,0.5635276436805725
0.22458332777023315,0.5619999766349792
0.22499999403953552,0.5619999766349792
0.2254166603088379,0.560992956161499
0.22583332657814026,0.5615840554237366
0.22624999284744263,0.5600000023841858
0.2266666740179062,0.5600000023841858
0.22708334028720856,0.561007022857666
0.22750000655651093,0.5600000023841858
0.2279166728258133,0.5600000023841858
0.22833333909511566,0.5596686601638794
0.22875000536441803,0.5580000281333923
0.2291666716337204,0.5576968789100647
0.22958333790302277,0.5562890768051147
0.23000000417232513,0.5567179918289185
0.2304166704416275,0.5559999942779541
0.23083333671092987,0.554746150970459
0.23125000298023224,0.5540000200271606
0.2316666692495346,0.5527743697166443
0.23208333551883698,0.5519999861717224
0.23250000178813934,0.5519999861717224
0.2329166680574417,0.5509929656982422
0.23333333432674408,0.5519999861717224
0.23375000059604645,0.5518519282341003
0.23416666686534882,0.5300342440605164
0.23458333313465118,0.24962618947029114
0.23499999940395355,0.24356268346309662
0.23541666567325592,0.23571078479290009
0.2358333319425583,0.2297530621290207
0.23624999821186066,0.2237318456172943
0.23666666448116302,0.21689411997795105
0.2370833307504654,0.21295762062072754
0.23749999701976776,0.21095049381256104
0.23791666328907013,0.20698581635951996
0.2383333295583725,0.2049999237060547
0.23874999582767487,0.20301401615142822
0.23916666209697723,0.20200000703334808
0.2395833283662796,0.20003516972064972
0.23999999463558197,0.19804926216602325
0.24041666090488434,0.1970704048871994
0.2408333271741867,0.19508449733257294
0.24124999344348907,0.19219718873500824
0.24166665971279144,0.18810564279556274
0.2420833259820938,0.1852465271949768
0.24250000715255737,0.18127472698688507
0.24291667342185974,0.17915499210357666
0.2433333396911621,0.17616203427314758
0.24375000596046448,0.17599999904632568
0.24416667222976685,0.1741902232170105
0.2445833384990692,0.24245409667491913
0.24500000476837158,0.2446693629026413
0.24541667103767395,0.23694416880607605
0.24583333730697632,0.23075392842292786
0.2462500035762787,0.22479623556137085
0.24666666984558105,0.21783147752285004
0.24708333611488342,0.21358485519886017
0.2475000023841858,0.21131004393100739
0.24791666865348816,0.20764124393463135
0.24833333492279053,0.2053382396697998
0.2487500011920929,0.20335233211517334
0.24916666746139526,0.20200000703334808
0.24958333373069763,0.20037350058555603
0.25,0.19838757812976837
0.25041666626930237,0.19740872085094452
0.25083333253860474,0.19542281329631805
0.2512499988079071,0.19287385046482086
0.2516666650772095,0.18844397366046906
0.25208333134651184,0.18592318892478943
0.2524999976158142,0.1819513738155365
0.2529166638851166,0.17949332296848297
0.25333333015441895,0.1765003651380539
0.2537499964237213,0.17599999904632568
0.2541666626930237,0.1745285540819168
0.25458332896232605,0.17500704526901245
0.2549999952316284,0.17544326186180115
0.2554166615009308,0.17599999904632568
0.25583332777023315,0.17741505801677704
0.2562499940395355,0.1794009804725647
0.2566666603088379,0.18176668882369995
0.25708332657814026,0.18573850393295288
0.2574999928474426,0.19106897711753845
0.257916659116745,0.19770175218582153
0.25833332538604736,0.2063007801771164
0.25874999165534973,0.21556077897548676
0.2591666579246521,0.2264973372220993
0.25958332419395447,0.23670801520347595
0.25999999046325684,0.2473493218421936
0.2604166567325592,0.2603047490119934
0.2608333230018616,0.2828710079193115
0.26124998927116394,0.3214787244796753
0.2616666555404663,0.3719971477985382
0.2620833218097687,0.4249986708164215
0.26249998807907104,0.4740988314151764
0.2629166543483734,0.5124135613441467
0.2633333206176758,0.5361151695251465
0.26374998688697815,0.5478622317314148
0.2641666531562805,0.558392345905304
0.2645833194255829,0.5631190538406372
0.26499998569488525,0.5640000104904175
0.2654166519641876,0.5639162063598633
0.2658333480358124,0.5608535408973694
0.26625001430511475,0.5579444169998169
0.2666666805744171,0.5539029240608215
0.2670833468437195,0.5499036908149719
0.26750001311302185,0.5449663400650024
0.2679166793823242,0.5409937500953674
0.2683333456516266,0.5370086431503296
0.26875001192092896,0.5330368280410767
0.2691666781902313,0.5290650129318237
0.2695833444595337,0.524143397808075
0.27000001072883606,0.5191214084625244
0.2704166769981384,0.5132208466529846
0.2708333432674408,0.5081707239151001
0.27125000953674316,0.502411961555481
0.27166667580604553,0.49824121594429016
0.2720833420753479,0.4923970699310303
0.27250000834465027,0.48543232679367065
0.27291667461395264,0.47763046622276306
0.273333340883255,0.4706938862800598
0.2737500071525574,0.4619413912296295
0.27416667342185974,0.44840818643569946
0.2745833396911621,0.4311576783657074
0.2750000059604645,0.41129863262176514
0.27541667222976685,0.3939516842365265
0.2758333384990692,0.37806448340415955
0.2762500047683716,0.36290156841278076
0.27666667103767395,0.3490002453327179
0.2770833373069763,0.33680209517478943
0.2775000035762787,0.324886679649353
0.27791666984558105,0.31163540482521057
0.2783333361148834,0.29705584049224854
0.2787500023841858,0.28450068831443787
0.27916666865348816,0.2712250053882599
0.2795833349227905,0.2609281837940216
0.2800000011920929,0.25379806756973267
0.28041666746139526,0.24881920218467712
0.28083333373069763,0.24642369151115417
0.28125,0.24388264119625092
0.28166666626930237,0.24254105985164642
0.28208333253860474,0.24400000274181366
0.2824999988079071,0.2445128709077835
0.2829166650772095,0.24649877846240997
0.28333333134651184,0.24896936118602753
0.2837499976158142,0.25247058272361755
0.2841666638851166,0.25546354055404663
0.28458333015441895,0.2564423978328705
0.2849999964237213,0.25986361503601074
0.2854166626930237,0.2634212374687195
0.28583332896232605,0.26681429147720337
0.2862499952316284,0.26838600635528564
0.2866666615009308,0.27175086736679077
0.28708332777023315,0.27435779571533203
0.2874999940395355,0.2763437032699585
0.2879166603088379,0.2793366611003876
0.28833332657814026,0.2829606533050537
0.2887499928474426,0.2879112958908081
0.289166659116745,0.2938689887523651
0.28958332538604736,0.3008337616920471
0.28999999165534973,0.30705058574676514
0.2904166579246521,0.31474921107292175
0.29083332419395447,0.3221758008003235
0.29124999046325684,0.33131512999534607
0.2916666567325592,0.3458528518676758
0.2920833230018616,0.36435574293136597
0.29249998927116394,0.3757193088531494
0.2929166555404663,0.3799999952316284
0.2933333218097687,0.3785538673400879
0.29374998807907104,0.37145689129829407
0.2941666543483734,0.36238807439804077
0.2945833206176758,0.352354496717453
0.29499998688697815,0.3404390811920166
0.2954166531562805,0.3274407386779785
0.2958333194255829,0.31353938579559326
0.29624998569488525,0.2996857464313507
0.2966666519641876,0.2877703607082367
0.2970833480358124,0.27688145637512207
0.29750001430511475,0.2679643929004669
0.2979166805744171,0.26000332832336426
0.2983333468437195,0.25303319096565247
0.29875001311302185,0.24808251857757568
0.2991666793823242,0.24111776053905487
0.2995833456516266,0.23516005277633667
0.30000001192092896,0.22920234501361847
0.3004166781902313,0.22223758697509766
0.3008333444595337,0.21829397976398468
0.30125001072883606,0.21322183310985565
0.3016666769981384,0.21112853288650513
0.3020833432674408,0.20727822184562683
0.30250000953674316,0.20515672862529755
0.30291667580604553,0.201334610581398
0.3033333420753479,0.1983698457479477
0.30375000834465027,0.19519902765750885
0.30416667461395264,0.19220606982707977
0.304583340883255,0.18944737315177917
0.3050000071525574,0.18799999356269836
0.30541667342185974,0.1855037659406662
0.3058333396911621,0.18226245045661926
0.3062500059604645,0.18199999630451202
0.30666667222976685,0.18199999630451202
0.3070833384990692,0.18199999630451202
0.3075000047683716,0.18199999630451202
0.30791667103767395,0.18199999630451202
0.3083333373069763,0.18429888784885406
0.3087500035762787,0.18763886392116547
0.30916666984558105,0.18923544883728027
0.3095833361148834,0.1948179304599762
0.3100000023841858,0.2013651579618454
0.31041666865348816,0.2118983119726181
0.3108333349227905,0.2233962118625641
0.3112500011920929,0.23430459201335907
0.31166666746139526,0.2514922022819519
0.31208333373069763,0.30844587087631226
0.3125,0.3998848497867584
0.31291666626930237,0.4813208281993866
0.31333333253860474,0.5306915640830994
0.3137499988079071,0.555199146270752
0.3141666650772095,0.5682569146156311
0.31458333134651184,0.577317476272583
0.3149999976158142,0.5822681784629822
0.3154166638851166,0.5860000252723694
0.31583333015441895,0.5860000252723694
0.3162499964237213,0.5842368006706238
0.3166666626930237,0.5812720060348511
0.31708332896232605,0.5776501297950745
0.3174999952316284,0.5743213891983032
0.3179166615009308,0.5716783404350281
0.31833332777023315,0.5683777928352356
0.3187499940395355,0.5657064914703369
0.3191666603088379,0.5637205839157104
0.31958332657814026,0.5607276558876038
0.3199999928474426,0.5597488284111023
0.320416659116745,0.5577629208564758
0.32083332538604736,0.5559999942779541
0.32124999165534973,0.5557910799980164
0.3216666579246521,0.5538051724433899
0.32208332419395447,0.5518192648887634
0.32249999046325684,0.5510070323944092
0.3229166567325592,0.550000011920929
0.3233333230018616,0.5498615503311157
0.32374998927116394,0.546868622303009
0.3241666555404663,0.546110212802887
0.3245833218097687,0.5468968152999878
0.32499998807907104,0.5459179878234863
