Time (s),Signal strength,Bx (µT),By (µT),Bz (µT),Voltage (mV)
6.099999904632568,27,40.786441802978516,-39.4705696105957,-66.5538558959961,-0.011470434255897999
6.110000133514404,20,40.44749069213867,-39.46647644042969,-66.53861999511719,-0.011470434255897999
6.119999885559082,20,40.10172653198242,-39.45768356323242,-66.55419921875,-0.011470434255897999
6.130000114440918,19,39.760719299316406,-39.45066452026367,-66.60359191894531,-0.011470434255897999
6.139999866485596,27,39.422264099121094,-39.454341888427734,-66.61207580566406,-0.011470434255897999
6.150000095367432,20,39.072879791259766,-39.46495056152344,-66.668212890625,-0.011470434255897999
6.159999847412109,20,38.708858489990234,-39.453277587890625,-66.69781494140625,-0.011470434255897999
6.170000076293945,20,38.35120391845703,-39.43560028076172,-66.71196746826172,-0.011470434255897999
6.179999828338623,28,38.003021240234375,-39.42589569091797,-66.71342468261719,-0.011470434255897999
6.190000057220459,20,37.6563606262207,-39.43359375,-66.70586395263672,-0.011475842446088791
6.199999809265137,20,37.2995491027832,-39.44773483276367,-66.73580169677734,-0.011491365730762482
6.210000038146973,27,36.95546340942383,-39.461875915527344,-66.74651336669922,-0.011491365730762482
6.21999979019165,20,36.6158332824707,-39.47160720825195,-66.8216552734375,-0.011491365730762482
6.230000019073486,20,36.28630828857422,-39.48143768310547,-66.90406799316406,-0.011491365730762482
6.239999771118164,27,35.97154998779297,-39.49223709106445,-66.93283081054688,-0.011486082337796688
6.25,20,35.66305160522461,-39.48516845703125,-66.95527648925781,-0.011465175077319145
6.260000228881836,28,35.3201904296875,-39.471561431884766,-66.97081756591797,-0.011449501849710941
6.269999980926514,20,35.0053825378418,-39.457420349121094,-66.98578643798828,-0.011444293893873692
6.28000020980835,28,34.704315185546875,-39.44328308105469,-67.00076293945312,-0.011428570374846458
6.289999961853027,21,34.40913009643555,-39.433937072753906,-67.0123519897461,-0.011428570374846458
6.300000190734863,28,34.13408660888672,-39.441001892089844,-67.0123519897461,-0.011428570374846458
6.309999942779541,28,33.85535430908203,-39.47264862060547,-67.08296966552734,-0.011433679610490799
6.320000171661377,20,33.5850715637207,-39.47758865356445,-67.12562561035156,-0.011449502781033516
6.329999923706055,27,33.30962371826172,-39.46846008300781,-67.18693542480469,-0.011449502781033516
6.340000152587891,27,33.044654846191406,-39.464725494384766,-67.23774719238281,-0.011449502781033516
6.349999904632568,21,32.82119369506836,-39.48528289794922,-67.20406341552734,-0.011444496922194958
6.360000133514404,21,32.59075164794922,-39.49589157104492,-67.17037963867188,-0.011428572237491608
6.369999885559082,27,32.39726638793945,-39.518211364746094,-67.19562530517578,-0.011428572237491608
6.380000114440918,20,32.20699691772461,-39.51557540893555,-67.21743774414062,-0.011428572237491608
6.389999866485596,21,32.01911926269531,-39.50463104248047,-67.2395248413086,-0.011428572237491608
6.400000095367432,20,31.843128204345703,-39.50894546508789,-67.27485656738281,-0.011428572237491608
6.409999847412109,20,31.683307647705078,-39.49480438232422,-67.27111053466797,-0.011423715390264988
6.420000076293945,20,31.566829681396484,-39.50603485107422,-67.29759216308594,-0.01140763983130455
6.429999828338623,28,31.457794189453125,-39.517826080322266,-67.30764770507812,-0.01140283327549696
6.440000057220459,20,31.356416702270508,-39.52233123779297,-67.31733703613281,-0.011381926946341991
6.449999809265137,20,31.26939582824707,-39.518798828125,-67.33905029296875,-0.011365776881575584
6.460000038146973,28,31.20621109008789,-39.515262603759766,-67.3577651977539,-0.011365776881575584
6.46999979019165,20,31.14302635192871,-39.515140533447266,-67.40177917480469,-0.011365776881575584
6.480000019073486,20,31.077116012573242,-39.515140533447266,-67.47410583496094,-0.011365776881575584
6.489999771118164,21,31.01207160949707,-39.50807189941406,-67.57888793945312,-0.011365776881575584
6.5,28,30.950868606567383,-39.494873046875,-67.68915557861328,-0.011370407417416573
6.510000228881836,21,30.89423179626465,-39.484031677246094,-67.75214385986328,-0.01138210203498602
6.519999980926514,22,30.81245994567871,-39.46635818481445,-67.79705810546875,-0.01136577595025301
6.53000020980835,28,30.71877670288086,-39.454345703125,-67.7969970703125,-0.011361219920217991
6.539999961853027,28,30.628475189208984,-39.44173049926758,-67.81128692626953,-0.011344844475388527
6.550000190734863,29,30.529279708862305,-39.43351745605469,-67.83618927001953,-0.011344845406711102
6.559999942779541,23,30.407474517822266,-39.434879302978516,-67.84060668945312,-0.011344845406711102
6.570000171661377,24,30.32570457458496,-39.417205810546875,-67.81814575195312,-0.011344845406711102
6.579999923706055,24,30.221311569213867,-39.42411804199219,-67.85101318359375,-0.011344845406711102
6.590000152587891,30,30.113525390625,-39.43922424316406,-67.90409088134766,-0.011344845406711102
6.599999904632568,24,30.002737045288086,-39.455474853515625,-67.96699523925781,-0.011349225416779518
6.610000133514404,24,29.885610580444336,-39.46478271484375,-68.02733612060547,-0.011365776881575584
6.619999885559082,27,29.759241104125977,-39.45064163208008,-68.05352783203125,-0.011365776881575584
6.630000114440918,24,29.632869720458984,-39.43318557739258,-68.07270050048828,-0.011361472308635712
6.639999866485596,25,29.506500244140625,-39.41551208496094,-68.0914077758789,-0.011344845406711102
6.650000095367432,25,29.376619338989258,-39.40451431274414,-68.15606689453125,-0.011344845406711102
6.659999847412109,25,29.245481491088867,-39.40098190307617,-68.26402282714844,-0.011349075473845005
6.670000076293945,25,29.1225643157959,-39.397335052490234,-68.3463363647461,-0.011365776881575584
6.679999828338623,25,28.959022521972656,-39.376121520996094,-68.42491912841797,-0.011365776881575584
6.690000057220459,31,28.81560707092285,-39.37678909301758,-68.4890365600586,-0.011365776881575584
6.699999809265137,31,28.678083419799805,-39.38385772705078,-68.54891967773438,-0.011365776881575584
6.710000038146973,26,28.52912139892578,-39.390926361083984,-68.60995483398438,-0.011365776881575584
6.71999979019165,32,28.353595733642578,-39.39667510986328,-68.6707763671875,-0.011365776881575584
6.730000019073486,32,28.167755126953125,-39.38606643676758,-68.69697570800781,-0.011369830928742886
6.739999771118164,27,27.994430541992188,-39.378440856933594,-68.73262786865234,-0.011390738189220428
6.75,32,27.805347442626953,-39.3670654296875,-68.80196380615234,-0.01140763983130455
6.760000228881836,32,27.603240966796875,-39.35957717895508,-68.8819351196289,-0.01140763983130455
6.769999980926514,32,27.403078079223633,-39.36159133911133,-68.95037841796875,-0.011411593295633793
6.78000020980835,27,27.2283878326416,-39.35451889038086,-69.04768371582031,-0.011432499624788761
6.789999961853027,32,27.050315856933594,-39.353885650634766,-69.11092376708984,-0.011449502781033516
6.800000190734863,27,26.861835479736328,-39.35628128051758,-69.1175537109375,-0.011449502781033516
6.809999942779541,27,26.668561935424805,-39.355098724365234,-69.14876556396484,-0.011449502781033516
6.820000171661377,27,26.480796813964844,-39.349525451660156,-69.24629211425781,-0.011449502781033516
6.829999923706055,27,26.313539505004883,-39.349525451660156,-69.35855865478516,-0.011449502781033516
6.840000152587891,33,26.157197952270508,-39.3668327331543,-69.4854965209961,-0.011449502781033516
6.849999904632568,27,26.00109100341797,-39.37659454345703,-69.55411529541016,-0.011449502781033516
6.860000133514404,33,25.852611541748047,-39.37641143798828,-69.60852813720703,-0.011449502781033516
6.869999885559082,26,25.70928955078125,-39.377262115478516,-69.68098449707031,-0.011453205719590187
6.880000114440918,33,25.56114387512207,-39.39763641357422,-69.78224182128906,-0.01147411111742258
6.889999866485596,26,25.42362403869629,-39.40117263793945,-69.81217956542969,-0.011491365730762482
6.900000095367432,26,25.289127349853516,-39.393192291259766,-69.86955261230469,-0.011494993232190609
6.909999847412109,26,25.157482147216797,-39.39491653442383,-69.92446899414062,-0.011515898630023003
6.920000076293945,33,25.036462783813477,-39.39936065673828,-69.97181701660156,-0.011533226817846298
6.929999828338623,33,24.929380416870117,-39.39638137817383,-70.01542663574219,-0.011533226817846298
6.940000057220459,26,24.799293518066406,-39.424659729003906,-70.04911041259766,-0.011536754667758942
6.949999809265137,26,24.682331085205078,-39.44670104980469,-70.10591888427734,-0.011554159224033356
6.960000038146973,26,24.56952476501465,-39.4449348449707,-70.1657943725586,-0.011554159224033356
6.96999979019165,26,24.459569931030273,-39.435218811035156,-70.21006774902344,-0.011554159224033356
6.980000019073486,27,24.354520797729492,-39.43558883666992,-70.24010467529297,-0.011550732888281345
6.989999771118164,34,24.261600494384766,-39.45326232910156,-70.3037338256836,-0.011529825627803802
7,27,24.154537200927734,-39.48439025878906,-70.36380004882812,-0.01151229627430439
7.010000228881836,27,24.06009864807129,-39.48827362060547,-70.44249725341797,-0.011515648104250431
7.019999980926514,27,23.98533058166504,-39.47948455810547,-70.52130889892578,-0.011529901064932346
7.03000020980835,28,23.923982620239258,-39.47602081298828,-70.5933609008789,-0.011508995667099953
7.039999961853027,28,23.8572998046875,-39.493072509765625,-70.66651916503906,-0.011491365730762482
7.050000190734863,28,23.80154800415039,-39.47893142700195,-70.65528869628906,-0.011491365730762482
7.059999942779541,34,23.742870330810547,-39.47869873046875,-70.63816833496094,-0.011491365730762482
7.070000171661377,28,23.697813034057617,-39.47831726074219,-70.60494995117188,-0.011494568549096584
7.079999923706055,28,23.656009674072266,-39.4804573059082,-70.5816650390625,-0.011509120464324951
7.090000152587891,34,23.59686851501465,-39.49303436279297,-70.60148620605469,-0.011491365730762482
7.099999904632568,28,23.541114807128906,-39.489501953125,-70.593994140625,-0.011491365730762482
7.110000133514404,29,23.47900390625,-39.50712966918945,-70.66973114013672,-0.011488264426589012
7.119999885559082,35,23.434322357177734,-39.52394104003906,-70.66172790527344,-0.011470434255897999
7.130000114440918,29,23.400869369506836,-39.538082122802734,-70.5987319946289,-0.011470433324575424
7.139999866485596,35,23.366836547851562,-39.550559997558594,-70.54318237304688,-0.011470433324575424
7.150000095367432,30,23.329668045043945,-39.55409622192383,-70.49078369140625,-0.011467432603240013
7.159999847412109,35,23.27876853942871,-39.56416320800781,-70.49369812011719,-0.01144652720540762
7.170000076293945,29,23.237003326416016,-39.567440032958984,-70.52962493896484,-0.011428572237491608
7.179999828338623,30,23.19983673095703,-39.567440032958984,-70.5748519897461,-0.011431497521698475
7.190000057220459,30,23.16434097290039,-39.5650520324707,-70.6092758178711,-0.011446602642536163
7.199999809265137,35,23.134607315063477,-39.554447174072266,-70.6205062866211,-0.011428572237491608
7.210000038146973,35,23.101186752319336,-39.55085372924805,-70.57975006103516,-0.011428572237491608
7.21999979019165,30,23.070558547973633,-39.54732131958008,-70.57836151123047,-0.011428572237491608
7.230000019073486,35,23.031042098999023,-39.55122756958008,-70.57186126708984,-0.011431372724473476
7.239999771118164,30,22.988178253173828,-39.55146408081055,-70.55270385742188,-0.01145227812230587
7.25,35,22.957996368408203,-39.52800369262695,-70.54215240478516,-0.011470434255897999
7.260000228881836,35,22.920825958251953,-39.52446746826172,-70.54215240478516,-0.011470434255897999
7.269999980926514,35,22.886734008789062,-39.53263473510742,-70.47709655761719,-0.011473134160041809
7.28000020980835,30,22.857704162597656,-39.53693389892578,-70.46751403808594,-0.011494041420519352
7.289999961853027,30,22.83168601989746,-39.53309631347656,-70.4859848022461,-0.011512297205626965
7.300000190734863,35,22.806150436401367,-39.5192985534668,-70.4661865234375,-0.011512297205626965
7.309999942779541,30,22.78384780883789,-39.48394775390625,-70.41378784179688,-0.011512297205626965
7.320000171661377,35,22.758214950561523,-39.48661422729492,-70.38151550292969,-0.011509723030030727
7.329999923706055,30,22.732196807861328,-39.493682861328125,-70.35157012939453,-0.011493915691971779
7.340000152587891,29,22.707778930664062,-39.488582611083984,-70.33934783935547,-0.011512297205626965
7.349999904632568,29,22.68327522277832,-39.47505187988281,-70.36018371582031,-0.011512297205626965
7.360000133514404,29,22.649824142456055,-39.49272537231445,-70.42005920410156,-0.011514771729707718
7.369999885559082,29,22.627126693725586,-39.493350982666016,-70.44383239746094,-0.011530780233442783
7.380000114440918,28,22.593948364257812,-39.49076461791992,-70.46902465820312,-0.011514721438288689
7.389999866485596,28,22.566049575805664,-39.48722839355469,-70.4690933227539,-0.011535626836121082
7.400000095367432,34,22.546476364135742,-39.481815338134766,-70.45284271240234,-0.011554159224033356
7.409999847412109,28,22.52466583251953,-39.47051239013672,-70.46210479736328,-0.011554159224033356
7.420000076293945,28,22.517234802246094,-39.43869400024414,-70.4134521484375,-0.011554159224033356
7.429999828338623,34,22.5068302154541,-39.437992095947266,-70.40971374511719,-0.01155416015535593
7.440000057220459,28,22.495677947998047,-39.44706726074219,-70.40021514892578,-0.01155416015535593
7.449999809265137,34,22.484525680541992,-39.45530700683594,-70.39027404785156,-0.01155416015535593
7.460000038146973,28,22.474506378173828,-39.457763671875,-70.40181732177734,-0.011556383222341537
7.46999979019165,27,22.474506378173828,-39.4506950378418,-70.38310241699219,-0.011575090698897839
7.480000019073486,27,22.47773551940918,-39.4620475769043,-70.34164428710938,-0.011575090698897839
7.489999771118164,28,22.483814239501953,-39.47169494628906,-70.2967300415039,-0.011577239260077477
7.5,34,22.485260009765625,-39.475914001464844,-70.26991271972656,-0.011596021242439747
7.510000228881836,26,22.475933074951172,-39.477115631103516,-70.2781753540039,-0.011596021242439747
7.519999980926514,26,22.457347869873047,-39.484188079833984,-70.32682800292969,-0.011596021242439747
7.53000020980835,26,22.44573211669922,-39.464759826660156,-70.32989501953125,-0.011596023105084896
7.539999961853027,26,22.4398136138916,-39.460975646972656,-70.36415100097656,-0.011596023105084896
7.550000190734863,26,22.446603775024414,-39.4661750793457,-70.40046691894531,-0.011596023105084896
7.559999942779541,27,22.464303970336914,-39.469032287597656,-70.41667938232422,-0.011596023105084896
7.570000171661377,34,22.479169845581055,-39.45838928222656,-70.41326141357422,-0.011596023105084896
7.579999923706055,34,22.49403953552246,-39.44071578979492,-70.46939849853516,-0.011597945354878902
7.590000152587891,34,22.494548797607422,-39.4257698059082,-70.47928619384766,-0.011616953648626804
7.599999904632568,25,22.494842529296875,-39.41926193237305,-70.46544647216797,-0.011618825607001781
7.610000133514404,34,22.507680892944336,-39.420345306396484,-70.45561218261719,-0.01163973193615675
7.619999885559082,25,22.53921127319336,-39.42231750488281,-70.47183990478516,-0.01165881659835577
7.630000114440918,25,22.54664421081543,-39.404640197753906,-70.45687103271484,-0.01165881659835577
7.639999866485596,33,22.554079055786133,-39.386966705322266,-70.44189453125,-0.01165881659835577
7.650000095367432,24,22.563772201538086,-39.380043029785156,-70.42692565917969,-0.011660563759505749
7.659999847412109,24,22.567949295043945,-39.370758056640625,-70.39791107177734,-0.011678025126457214
7.670000076293945,33,22.56262969970703,-39.349029541015625,-70.35083770751953,-0.011657117865979671
7.679999828338623,24,22.57006072998047,-39.34549331665039,-70.33586883544922,-0.011637884192168713
7.690000057220459,24,22.57749366760254,-39.34196090698242,-70.3481216430664,-0.011637884192168713
7.699999809265137,23,22.58744239807129,-39.343204498291016,-70.35549926757812,-0.011637885123491287
7.710000038146973,33,22.598594665527344,-39.35614776611328,-70.35591888427734,-0.011636288836598396
7.71999979019165,22,22.611310958862305,-39.3794059753418,-70.36085510253906,-0.011616954579949379
7.730000019073486,32,22.62989616394043,-39.39707946777344,-70.39827728271484,-0.011616954579949379
7.739999771118164,32,22.66301918029785,-39.36981964111328,-70.42106628417969,-0.01161391194909811
7.75,32,22.677087783813477,-39.34153747558594,-70.42679595947266,-0.011575090698897839
7.760000228881836,32,22.67881202697754,-39.315067291259766,-70.40763092041016,-0.011573619209229946
7.769999980926514,33,22.679244995117188,-39.29229736328125,-70.38169860839844,-0.01155416015535593
7.78000020980835,32,22.690221786499023,-39.27494812011719,-70.38491821289062,-0.011555581353604794
7.789999961853027,22,22.69765853881836,-39.26434326171875,-70.37743377685547,-0.011575090698897839
7.800000190734863,32,22.70509147644043,-39.25948715209961,-70.37300109863281,-0.011576462537050247
7.809999942779541,22,22.708209991455078,-39.266212463378906,-70.36056518554688,-0.011596023105084896
7.820000171661377,22,22.71337890625,-39.27052307128906,-70.33404541015625,-0.011596023105084896
7.829999923706055,32,22.727819442749023,-39.260440826416016,-70.28987121582031,-0.011594727635383606
7.840000152587891,32,22.738967895507812,-39.28165054321289,-70.22250366210938,-0.011576361954212189
7.849999904632568,25,22.75667381286621,-39.277923583984375,-70.13533782958984,-0.011594777926802635
7.860000133514404,22,22.772846221923828,-39.28232192993164,-70.11109161376953,-0.011573870666325092
7.869999885559082,22,22.77225112915039,-39.29292297363281,-70.1114273071289,-0.011554159224033356
7.880000114440918,31,22.749271392822266,-39.30158615112305,-70.10193634033203,-0.011552989482879639
7.889999866485596,22,22.72325325012207,-39.30158615112305,-70.11690521240234,-0.011532082222402096
7.900000095367432,32,22.736085891723633,-39.335174560546875,-70.12120819091797,-0.011511176824569702
7.909999847412109,32,22.750951766967773,-39.34516525268555,-70.12763977050781,-0.01149246096611023
7.920000076293945,32,22.751413345336914,-39.350303649902344,-70.12968444824219,-0.011513367295265198
7.929999828338623,22,22.733739852905273,-39.365360260009766,-70.12876892089844,-0.011533227749168873
7.940000057220459,23,22.70827865600586,-39.393375396728516,-70.13639831542969,-0.011533229611814022
7.949999809265137,27,22.711997985839844,-39.40751647949219,-70.1513671875,-0.011533229611814022
7.960000038146973,24,22.706951141357422,-39.410545349121094,-70.20751190185547,-0.011533229611814022
7.96999979019165,33,22.715957641601562,-39.422271728515625,-70.2541732788086,-0.011533229611814022
7.980000019073486,25,22.73944854736328,-39.43330001831055,-70.27692413330078,-0.011533229611814022
7.989999771118164,33,22.764493942260742,-39.42331314086914,-70.2831039428711,-0.011534123681485653
8,26,22.779361724853516,-39.419776916503906,-70.27561950683594,-0.01155416015535593
8.010000228881836,26,22.794227600097656,-39.41020202636719,-70.27133178710938,-0.011555004864931107
8.020000457763672,27,22.806785583496094,-39.40179443359375,-70.24666595458984,-0.011575091630220413
8.029999732971191,28,22.815048217773438,-39.3974723815918,-70.20632934570312,-0.011574297212064266
8.039999961853027,29,22.814716339111328,-39.39912033081055,-70.16957092285156,-0.01155416015535593
8.050000190734863,30,22.792415618896484,-39.409725189208984,-70.17705535888672,-0.011552671901881695
8.0600004196167,30,22.787260055541992,-39.4235954284668,-70.2018051147461,-0.01151229627430439
8.069999694824219,30,22.801490783691406,-39.43529510498047,-70.25381469726562,-0.011512297205626965
8.079999923706055,31,22.8153018951416,-39.447513580322266,-70.31060028076172,-0.011512297205626965
8.09000015258789,32,22.818185806274414,-39.46323776245117,-70.3399658203125,-0.011511653661727905
8.100000381469727,32,22.818185806274414,-39.48444747924805,-70.30254364013672,-0.011491365730762482
8.109999656677246,32,22.796083450317383,-39.509159088134766,-70.2836685180664,-0.011491365730762482
8.119999885559082,33,22.790691375732422,-39.5124626159668,-70.3046875,-0.011491365730762482
8.130000114440918,33,22.79850196838379,-39.52006912231445,-70.30887603759766,-0.011491365730762482
8.140000343322754,34,22.805757522583008,-39.53257751464844,-70.30721282958984,-0.011491365730762482
8.149999618530273,34,22.79460906982422,-39.532997131347656,-70.3538589477539,-0.011491859331727028
8.15999984741211,34,22.783458709716797,-39.54006576538086,-70.36883544921875,-0.011512764729559422
8.170000076293945,35,22.766162872314453,-39.53544998168945,-70.31263732910156,-0.011533226817846298
8.180000305175781,36,22.76302719116211,-39.536773681640625,-70.26375579833984,-0.0115336449816823
8.1899995803833,36,22.767778396606445,-39.54384231567383,-70.21116638183594,-0.011554159224033356
8.199999809265137,36,22.766353607177734,-39.55046081542969,-70.13898468017578,-0.011554159224033356
8.210000038146973,37,22.755203247070312,-39.55399703979492,-70.16143798828125,-0.011554159224033356
8.220000267028809,36,22.737398147583008,-39.57651901245117,-70.1972885131836,-0.011554477736353874
8.229999542236328,38,22.72865867614746,-39.5661506652832,-70.2049789428711,-0.011575090698897839
8.239999771118164,38,22.736112594604492,-39.543941497802734,-70.18302917480469,-0.011575090698897839
8.25,39,22.751113891601562,-39.52980041503906,-70.15142059326172,-0.011575090698897839
8.260000228881836,39,22.736244201660156,-39.515663146972656,-70.15890502929688,-0.011575090698897839
8.270000457763672,40,22.724960327148438,-39.518550872802734,-70.09426879882812,-0.011575090698897839
8.279999732971191,40,22.72195816040039,-39.51950454711914,-70.0569839477539,-0.011574923060834408
8.289999961853027,40,22.709007263183594,-39.521263122558594,-70.03451538085938,-0.011554301716387272
8.300000190734863,40,22.68692970275879,-39.52198791503906,-70.01976776123047,-0.011575207114219666
8.3100004196167,40,22.674827575683594,-39.51537322998047,-70.01578521728516,-0.011596021242439747
8.319999694824219,40,22.633943557739258,-39.52244186401367,-70.00455474853516,-0.011596023105084896
8.329999923706055,40,22.628700256347656,-39.51256561279297,-70.0262222290039,-0.011596023105084896
8.34000015258789,40,22.630311965942383,-39.50042724609375,-70.04556274414062,-0.011596040800213814
8.350000381469727,40,22.62287712097168,-39.48981857299805,-70.05179595947266,-0.011616946198046207
8.359999656677246,42,22.60393714904785,-39.477439880371094,-70.04279327392578,-0.011616953648626804
8.369999885559082,40,22.61508560180664,-39.44915771484375,-69.98665618896484,-0.011616953648626804
8.380000114440918,40,22.606889724731445,-39.44847869873047,-69.95649719238281,-0.011616954579949379
8.390000343322754,40,22.59573745727539,-39.45201110839844,-69.9302978515625,-0.011616954579949379
8.399999618530273,40,22.580106735229492,-39.44844436645508,-69.93567657470703,-0.011616954579949379
8.40999984741211,40,22.562196731567383,-39.43251419067383,-69.98175048828125,-0.011616953648626804
8.420000076293945,38,22.565914154052734,-39.40776824951172,-69.9967269897461,-0.011596206575632095
8.430000305175781,40,22.559194564819336,-39.399566650390625,-69.98717498779297,-0.011596023105084896
8.4399995803833,40,22.543920516967773,-39.38752365112305,-69.99436950683594,-0.011575324460864067
8.449999809265137,40,22.53757095336914,-39.373382568359375,-70.00757598876953,-0.011575091630220413
8.460000038146973,40,22.5423583984375,-39.35924530029297,-70.0152587890625,-0.011575091630220413
8.470000267028809,40,22.538772583007812,-39.34519958496094,-70.01154327392578,-0.011575091630220413
8.479999542236328,40,22.56479263305664,-39.352272033691406,-70.0152816772461,-0.011554494500160217
8.489999771118164,40,22.593679428100586,-39.340248107910156,-70.01324462890625,-0.01155416015535593
8.5,40,22.6134033203125,-39.328285217285156,-70.04377746582031,-0.01155416015535593
8.510000228881836,40,22.623416900634766,-39.311485290527344,-70.08763885498047,-0.011533637531101704
8.520000457763672,40,22.632204055786133,-39.27286148071289,-70.0915756225586,-0.011512731201946735
8.529999732971191,36,22.658222198486328,-39.237510681152344,-70.05040740966797,-0.01151229627430439
8.539999961853027,40,22.671751022338867,-39.24966812133789,-70.12240600585938,-0.011532742530107498
8.550000190734863,39,22.67387580871582,-39.26873016357422,-70.1773452758789,-0.01151280663907528
8.5600004196167,39,22.6701602935791,-39.286407470703125,-70.18207550048828,-0.011512297205626965
8.569999694824219,39,22.666967391967773,-39.30058670043945,-70.1510009765625,-0.011512297205626965
8.579999923706055,38,22.66696548461914,-39.29351806640625,-70.15848541259766,-0.011512297205626965
8.59000015258789,34,22.656837463378906,-39.280025482177734,-70.16937255859375,-0.011512297205626965
8.600000381469727,38,22.65824317932129,-39.268272399902344,-70.17807006835938,-0.011512297205626965
8.609999656677246,32,22.664030075073242,-39.268619537353516,-70.1789321899414,-0.01151229627430439
8.619999885559082,36,22.67398452758789,-39.27756881713867,-70.16595458984375,-0.01151229627430439
8.630000114440918,36,22.707435607910156,-39.266963958740234,-70.13227081298828,-0.011532517150044441
8.640000343322754,37,22.693687438964844,-39.28053283691406,-70.05105590820312,-0.011533227749168873
8.649999618530273,31,22.69541358947754,-39.284149169921875,-70.05503845214844,-0.011533227749168873
8.65999984741211,37,22.716142654418945,-39.28956985473633,-70.0829849243164,-0.01151308324187994
8.670000076293945,38,22.739253997802734,-39.30312728881836,-70.12313842773438,-0.011512297205626965
8.680000305175781,37,22.737220764160156,-39.32321548461914,-70.20480346679688,-0.011512297205626965
8.6899995803833,37,22.770673751831055,-39.319679260253906,-70.1935806274414,-0.011512297205626965
8.699999809265137,37,22.807144165039062,-39.310401916503906,-70.19148254394531,-0.011512297205626965
8.710000038146973,36,22.846464157104492,-39.29570007324219,-70.19799041748047,-0.011512297205626965
8.720000267028809,31,22.88606071472168,-39.27925109863281,-70.19883728027344,-0.011512297205626965
8.729999542236328,36,22.923227310180664,-39.2639045715332,-70.18054962158203,-0.011512297205626965
8.739999771118164,31,22.960397720336914,-39.239158630371094,-70.16558074951172,-0.011512297205626965
8.75,36,23.00084114074707,-39.223758697509766,-70.11434936523438,-0.011512297205626965
8.760000228881836,31,23.029682159423828,-39.21190643310547,-70.08489227294922,-0.011532193049788475
8.770000457763672,36,23.065866470336914,-39.210105895996094,-70.09321594238281,-0.011553098447620869
8.779999732971191,32,23.115524291992188,-39.220069885253906,-70.1275634765625,-0.01155416015535593
8.789999961853027,36,23.137828826904297,-39.227142333984375,-70.13130187988281,-0.01155416015535593
8.800000190734863,37,23.167184829711914,-39.24427795410156,-70.12793731689453,-0.01155416015535593
8.8100004196167,37,23.215557098388672,-39.254356384277344,-70.11614990234375,-0.01155416015535593
8.819999694824219,37,23.267715454101562,-39.25288009643555,-70.09032440185547,-0.01155416015535593
8.829999923706055,38,23.314172744750977,-39.2467041015625,-70.05664825439453,-0.01155416015535593
8.84000015258789,38,23.355257034301758,-39.2536506652832,-70.03299713134766,-0.01155416015535593
8.850000381469727,38,23.40729331970215,-39.25364685058594,-69.94317626953125,-0.011534491553902626
8.859999656677246,38,23.456411361694336,-39.242549896240234,-69.8768539428711,-0.011533229611814022
8.869999885559082,38,23.51088523864746,-39.23036193847656,-69.8355712890625,-0.011533229611814022
8.880000114440918,36,23.569169998168945,-39.22201156616211,-69.82728576660156,-0.011494040489196777
8.890000343322754,38,23.623960494995117,-39.21999740600586,-69.85464477539062,-0.011491365730762482
8.899999618530273,38,23.668560028076172,-39.234134674072266,-69.85464477539062,-0.011491365730762482
8.90999984741211,36,23.703645706176758,-39.26335906982422,-69.82270812988281,-0.011491365730762482
8.920000076293945,37,23.746320724487305,-39.26008605957031,-69.78296661376953,-0.011491365730762482
8.930000305175781,38,23.790319442749023,-39.2545166015625,-69.77371215820312,-0.011471896432340145
8.9399995803833,37,23.829788208007812,-39.27434158325195,-69.81256866455078,-0.011470433324575424
8.949999809265137,36,23.881824493408203,-39.26727294921875,-69.83876037597656,-0.011451015248894691
8.960000038146973,36,23.9270076751709,-39.26346206665039,-69.77872467041016,-0.011430108919739723
8.970000267028809,37,23.971609115600586,-39.24775314331055,-69.71393585205078,-0.01140920165926218
8.979999542236328,37,24.017906188964844,-39.22815704345703,-69.66737365722656,-0.011407638899981976
8.989999771118164,35,24.05959129333496,-39.21048355102539,-69.6478500366211,-0.011388321407139301
9,36,24.078176498413086,-39.19281005859375,-69.65159606933594,-0.011386708356440067
9.010000228881836,36,24.100440979003906,-39.196136474609375,-69.6479263305664,-0.011386708356440067
9.020000457763672,35,24.122743606567383,-39.20502471923828,-69.5875015258789,-0.011367465369403362
9.029999732971191,37,24.141145706176758,-39.21006774902344,-69.52657318115234,-0.011365776881575584
9.039999961853027,36,24.166847229003906,-39.216251373291016,-69.47730255126953,-0.011346584185957909
9.050000190734863,36,24.218231201171875,-39.23725128173828,-69.42005157470703,-0.011325676925480366
9.0600004196167,36,24.25911521911621,-39.25492477416992,-69.40508270263672,-0.011304770596325397
9.069999694824219,36,24.29079246520996,-39.25800704956055,-69.3623046875,-0.011283865198493004
9.079999923706055,36,24.316120147705078,-39.247528076171875,-69.30921173095703,-0.011282050982117653
9.09000015258789,36,24.33841896057129,-39.22858428955078,-69.26654052734375,-0.01126298401504755
9.100000381469727,36,24.362607955932617,-39.20827102661133,-69.24878692626953,-0.011242076754570007
9.109999656677246,36,24.399776458740234,-39.194129943847656,-69.23755645751953,-0.011240188032388687
9.119999885559082,36,24.43694305419922,-39.18315124511719,-69.17613220214844,-0.011240188963711262
9.130000114440918,35,24.469192504882812,-39.193580627441406,-69.10877227783203,-0.011240188032388687
9.140000343322754,34,24.500516891479492,-39.1981315612793,-69.05904388427734,-0.011240188032388687
